latitude,longitude,cluster_id,price_spread
38.01920759084594,23.730231374502186,-1,1.9500000000000028
37.991028,23.7340886,7,-0.5
37.97732,23.73112,21,0.19999999999998863
37.967667,23.7089675,4,0.9500000000000028
37.98686,23.71866,11,-0.6500000000000057
37.978800221264514,23.72705520879541,21,-0.19999999999998863
37.98233,23.76146,0,-1.5
37.98477460332995,23.734222053216023,12,-2.6500000000000057
37.976941,23.7452699,10,34.94999999999999
37.96625681665554,23.72910769869382,19,-26.650000000000006
37.98923,23.76283,0,-1.5
37.977649,23.731324,21,126.70000000000005
37.98706,23.73031,13,-5.950000000000003
37.98666,23.73176,13,1.5499999999999972
38.00275447529378,23.733994861376964,6,-7.5
37.97768585747801,23.72499666441802,21,-0.9000000000000057
37.96389,23.73054,19,-1.6500000000000057
37.9769388,23.7253968,21,-0.44999999999998863
37.97598798559063,23.732053546032724,21,-15.150000000000006
37.9576612,23.7255131,15,-1.9499999999999886
37.9803779,23.7160338,18,0.5999999999999943
37.98235,23.7211897,20,-14.099999999999994
37.9715683,23.7313821,19,21.30000000000001
37.96882,23.71043,4,4.149999999999977
37.97161693184452,23.731403713744506,19,15.900000000000006
37.97619698007032,23.75611403353561,1,-3.25
37.977159,23.7534048,1,-0.5999999999999943
37.973121,23.7333578,21,14.899999999999977
37.965808,23.7142978,-1,30.44999999999999
37.99326285530872,23.75045958906412,-1,0.29999999999999716
37.9861455,23.7392199,8,1.9000000000000057
37.9861455,23.7392199,8,2.0
37.98361,23.75971,0,-0.15000000000000568
37.9937003,23.7235334,-1,1.4500000000000028
38.00743,23.73381,-1,-16.099999999999994
37.9899799,23.7463889,-1,1.9000000000000057
37.99474605146533,23.76466833318852,0,1.3499999999999943
37.97349167958925,23.73219654731457,21,-0.04999999999999716
37.9861455,23.7392199,8,-0.25
37.9773048,23.7247344,21,1.75
38.00219891514003,23.72706735646424,6,-7.950000000000003
37.99419045348717,23.725055074909783,-1,-3.299999999999997
37.96319233619237,23.723491318523884,19,-1.6999999999999886
37.97255783342531,23.71967344788513,5,22.849999999999994
37.9692851,23.7147415,-1,28.5
37.9658507,23.7318747,19,-9.949999999999989
37.98684,23.72754,14,-1.3499999999999943
37.98891951575871,23.74825796472368,-1,3.4000000000000057
37.9918781,23.7494037,-1,-12.75
37.9777279,23.7406866,12,11.350000000000023
37.98746371640302,23.74433188722353,-1,1.1999999999999886
37.9748302833379,23.74235944788512,-1,-51.75
37.97060394490397,23.74352723676044,3,-8.099999999999994
37.9895489,23.7579817,-1,-6.349999999999994
37.9900498,23.7225587,11,-0.29999999999999716
37.9963939,23.7306441,17,-3.3999999999999986
37.97903609999999,23.7274307,21,-4.050000000000011
38.0042896,23.7268844,6,-0.5499999999999972
37.97116,23.7437,3,-4.5
37.9930986,23.7603637,-1,0.5500000000000114
38.0060908,23.7378553,6,-2.8000000000000007
38.00741024308935,23.74025747179985,-1,-2.1499999999999986
37.9646655,23.7235467,19,-2.3000000000000114
37.9900315,23.7414522,-1,20.0
37.989842688843446,23.728438339488605,14,-10.150000000000006
38.00576418523897,23.736879122039177,6,-2.3499999999999943
37.96800700604406,23.72625097632408,19,-4.300000000000011
37.99678660000001,23.7335333,17,-4.199999999999989
37.9770712,23.7272337,21,1.5999999999999943
37.9881973,23.7370106,7,-5.550000000000011
37.99125,23.76297,0,0.5999999999999943
38.00005567939025,23.72485510406373,-1,6.800000000000011
38.00612468669587,23.738051266270464,6,-6.25
38.01062,23.72559,2,10.449999999999989
37.96427373817028,23.72819649477801,19,-12.349999999999994
38.01407672973597,23.733123980405345,2,-1.6999999999999886
37.96702,23.73155,19,8.800000000000011
37.9560335,23.7272796,15,-6.300000000000011
37.9849061,23.7335535,12,-4.699999999999989
38.00082618151552,23.718909679762262,-1,-6.25
37.9847261,23.723903,20,-20.0
37.96505,23.73819,-1,-0.19999999999998863
37.9690704,23.7494148,3,-1.0
37.9580502183021,23.739531754762822,-1,9.5
37.9627572,23.726189,19,-18.349999999999994
37.9775557,23.7266288,21,2.1500000000000057
37.98273,23.72116,20,-1.9000000000000057
37.98605149999999,23.740987,8,2.5999999999999943
37.99477644776448,23.733150617048544,-1,10.349999999999994
37.989802380796654,23.72920813131292,14,-9.950000000000003
37.98191,23.72016,20,-11.650000000000006
37.96463954917936,23.72295822948217,19,0.75
37.99605,23.72044,-1,-14.150000000000006
37.9764,23.7114,-1,-9.800000000000011
37.96000386424393,23.743009753525257,-1,2.75
37.969838658545605,23.744626021642897,3,-2.9499999999999886
37.9795749,23.7570074,1,-13.349999999999994
37.99753,23.73778,-1,-6.950000000000003
37.96957945204259,23.724622655819687,19,-32.94999999999999
37.9788189,23.7381913,12,13.849999999999994
37.99595931034768,23.717660302178736,-1,-0.10000000000000142
37.96669744628267,23.72407198685631,19,-7.800000000000011
37.991595,23.7624,0,1.0999999999999943
37.96006,23.73118,-1,-6.449999999999989
37.9890088,23.7368492,7,-0.4000000000000057
37.9756262,23.7306121,21,1.5
37.98498910375948,23.71748675923889,18,-16.0
37.9797077,23.7447585,10,-11.849999999999994
37.9970573,23.7364968,-1,-14.400000000000006
37.9786914,23.7288171,21,20.75
38.0102975,23.7281164,2,2.6499999999999986
37.96706861688591,23.725390210155528,19,2.8499999999999943
37.9874519,23.7205457,11,-27.650000000000006
37.98250283874725,23.762031862565618,0,1.5499999999999972
37.9958289,23.7294696,17,-5.0
37.9652625,23.725361,19,2.049999999999997
37.9794557,23.7353162,12,6.849999999999994
37.96836255479251,23.729495449073784,19,-1.75
37.9857834,23.7296504,13,27.80000000000001
37.97618758511489,23.71667231917052,5,-8.75
38.01863,23.74236,-1,5.650000000000006
37.97926,23.7262,21,-4.099999999999994
37.9969768,23.731423,17,-4.300000000000011
37.9743147,23.7166672,5,-5.950000000000003
37.9743147,23.7166672,5,-8.099999999999994
38.0007262,23.7220885,-1,7.0
37.9764951,23.7316029,21,6.449999999999989
37.9910695,23.728957,16,-1.4499999999999993
38.01204,23.72656,2,1.0
37.9649585,23.7252049,19,4.550000000000011
37.9899364,23.7364273,7,1.8499999999999943
38.00598,23.74555,-1,0.4000000000000057
38.0026438,23.7434878,-1,-1.75
37.9788568,23.7296812,21,-1.9500000000000028
37.96405837943749,23.720057533751994,19,3.549999999999997
37.9899488,23.7495112,-1,-2.25
37.970599,23.7085551,4,-3.9499999999999886
37.9619377,23.7264038,19,-23.849999999999994
37.97520955069204,23.718123212456703,5,-6.400000000000006
38.0045095552673,23.731039297581003,6,-7.399999999999999
37.9583618,23.7227217,-1,-7.5
37.97462610000001,23.7481708,3,-3.4000000000000057
37.98299,23.71995,20,-13.549999999999997
37.98272,23.72162,20,-5.100000000000001
37.99854903094211,23.726457841694355,-1,3.1499999999999986
37.98455453138547,23.715825900435448,-1,43.150000000000006
37.9882619,23.7075686,-1,0.14999999999999858
37.9882619,23.7075686,-1,-0.14999999999999858
38.0063003,23.7285529,-1,6.75
37.9808778,23.7266147,21,0.6500000000000057
37.9808778,23.7266147,21,-0.3499999999999943
37.98862841653124,23.72969338175355,14,-2.0
37.952717,23.7237072,-1,0.25
38.00325,23.73802,6,-1.6500000000000057
37.984291778150165,23.723632226719705,20,-15.649999999999999
37.95933348167046,23.72410856187344,-1,-7.349999999999994
37.9900099,23.7521497,-1,1.0999999999999943
37.966715943030565,23.727627995201207,19,-5.199999999999989
37.9709978,23.7419329,3,-7.900000000000006
37.98248880116421,23.719015046954155,20,-17.049999999999997
37.961,23.73321,-1,-15.900000000000006
37.99220673822704,23.7319422912737,-1,24.55000000000001
37.97744230000001,23.7253271,21,1.5999999999999943
37.96838,23.74369,3,13.849999999999994
37.9727494,23.7117826,5,-4.400000000000006
38.0069591,23.7282197,-1,2.9000000000000057
37.9711005,23.746041,3,-2.6500000000000057
37.9775788688172,23.731095084655777,21,-7.0
37.9933,23.72265,-1,1.7000000000000028
37.9669041,23.7464746,3,-2.799999999999997
37.98691,23.74879,-1,9.0
37.98287,23.72634,21,31.69999999999999
37.98145,23.70983,-1,11.949999999999989
37.9710922,23.7304037,19,7.849999999999994
37.9808292,23.7603766,0,-10.599999999999994
37.964433214576594,23.72352036438677,19,-5.549999999999997
37.96434,23.72235,19,-3.0
37.96119020412474,23.74395577924625,-1,11.449999999999989
37.9934805,23.7756822,-1,17.30000000000001
37.98479,23.72521,20,40.849999999999994
37.98166519999999,23.7393328,12,80.60000000000002
38.0045873210559,23.732537238098164,6,-5.75
38.00986,23.73421,-1,4.050000000000011
38.00104906926619,23.71639037131764,-1,-9.200000000000003
37.96266945437625,23.72654170183726,19,-24.150000000000006
37.9812789,23.7603023,0,-33.80000000000001
37.98544,23.76253,0,-2.6500000000000057
38.00038240000001,23.7284418,-1,-3.25
37.98571706457003,23.76315496256562,0,-3.9000000000000057
37.9674327,23.7295575,19,-7.0
37.96512,23.72635,19,3.3000000000000114
37.97746375741401,23.7314534067459,21,-6.25
37.9570273,23.7272343,15,-3.75
37.99645969253955,23.7228793613462,-1,1.3999999999999986
37.96664,23.73362,9,-13.099999999999994
37.9670365,23.7278387,19,-4.300000000000011
37.98809,23.72926,14,5.0
38.0024091,23.7371298,6,-3.049999999999997
37.97618965675935,23.73054840162146,21,1.0499999999999972
37.98112,23.72103,20,-7.049999999999997
37.9604,23.73376,-1,-5.900000000000006
37.969282342735646,23.729877700663764,19,1.8499999999999943
37.97417,23.73173,21,60.700000000000045
37.985556,23.7398775,8,0.5499999999999972
37.97713190000001,23.74368581534422,10,0.05000000000001137
37.96502,23.7316,19,-6.75
37.9856685,23.7300265,13,7.900000000000006
37.9678304,23.7267054,19,-0.5999999999999943
37.96647,23.7312,19,-16.0
37.9970494,23.7295638,17,3.049999999999997
37.95743,23.73013,-1,0.04999999999999716
37.96314,23.72188,19,-2.0500000000000114
38.023833,23.731884,-1,-3.5
37.9656366,23.7321142,19,-7.5
37.976405,23.7305377,21,158.64999999999998
37.986913291264464,23.74846463604965,-1,22.25
37.9820197,23.7509223,-1,3.8000000000000114
37.9665968,23.7345716,9,4.150000000000006
37.96408,23.71928,19,-6.099999999999994
37.99126816057102,23.76457866213625,0,0.5
37.96411,23.72007,19,2.1999999999999886
37.9719811513097,23.744722343981262,3,0.3499999999999943
37.9946199,23.7289783,16,-2.1499999999999986
38.00482790380537,23.735294850874485,6,-5.75
37.9821335,23.7266453,21,-0.7999999999999972
37.9839053,23.7335088,12,19.900000000000006
37.972853564272576,23.748569212979103,3,-30.25
37.9641704,23.7322072,19,-6.0
37.95953177284279,23.726324371163926,19,-8.0
37.9747578,23.7191197,5,-3.0
37.96929,23.7433,3,-6.099999999999994
37.984651779656986,23.73587203984001,12,-2.9000000000000057
37.9649463,23.733421,9,-16.349999999999994
37.976216447446,23.724722459988943,21,-2.200000000000003
37.9965413,23.7259314,16,0.3999999999999986
37.984809262784665,23.754310873113408,-1,-7.650000000000006
37.9941194,23.7241729,-1,-2.25
37.9775759,23.7524634,1,-0.5
37.9658834,23.7223545,-1,17.099999999999994
37.97086,23.74825,3,-4.150000000000006
37.99389161207265,23.7446238195696,-1,17.5
37.984814,23.733648,12,-13.0
37.97879760185042,23.729708022090133,21,-3.4000000000000057
37.9676758,23.7530479,3,-6.400000000000006
37.9830864,23.722209,20,-8.549999999999997
37.9710273,23.7445918,3,-2.75
37.9574618,23.7390236,-1,10.0
37.96838,23.7069,4,-3.9000000000000057
37.99456012898776,23.728982919676845,16,-0.6999999999999886
37.9776397,23.7286596,21,1.9500000000000028
37.99121,23.76556,0,-0.4000000000000057
37.96854066226911,23.73052396015736,19,0.7999999999999972
37.98465426169073,23.72474470829803,20,-30.55000000000001
37.98364787805273,23.76015388898256,0,-1.7999999999999972
37.9745289,23.7516269,1,-3.6999999999999886
37.9748072,23.7275984,21,-5.349999999999994
37.99611,23.73572,-1,-4.850000000000001
37.9778,23.72379,21,2.75
37.968377,23.731346,19,-4.199999999999989
37.9862197512965,23.743842473580536,-1,-1.75
37.9757749,23.7304356,21,-0.75
37.99141960260228,23.72995980083942,16,10.849999999999994
37.9657965,23.7340637,9,4.900000000000006
37.9620614,23.7322283,-1,-3.799999999999997
37.97744230000001,23.7253271,21,-0.29999999999999716
37.98901557954314,23.72236881405115,11,1.2000000000000028
37.9648827170168,23.74532955383309,3,18.599999999999994
37.978427963915024,23.738140552234185,12,23.80000000000001
37.96686,23.7375,9,2.0999999999999943
37.96752183011044,23.70801414107356,4,8.050000000000011
37.99484278656311,23.73792711960437,-1,9.699999999999989
37.98045,23.72147,20,3.200000000000003
37.98922779999999,23.7349832,7,-1.5
37.97490104333032,23.733161962565603,21,17.850000000000023
37.98673429999999,23.7253736,11,-2.9000000000000057
37.97195,23.74905,3,-2.1500000000000057
37.96347,23.72195,19,0.6500000000000057
37.99714,23.73732,-1,-4.149999999999999
37.9642621805056,23.72666906072715,19,-25.25
37.9866,23.72715,14,-5.299999999999997
37.9889069,23.7686754,-1,-6.0
37.977493042211016,23.7254343883606,21,0.44999999999998863
37.967918,23.7320586,19,-38.64999999999998
37.9663614,23.7275791,19,14.599999999999994
38.02184048098159,23.73444366946029,-1,3.950000000000003
37.9880314,23.7428736,-1,-3.9000000000000057
37.9756262,23.7306121,21,-5.400000000000006
37.9880314,23.7428736,-1,4.450000000000003
37.9797269,23.7259779,21,5.949999999999989
37.9955519,23.7369606,-1,8.150000000000006
37.9663453,23.7266613,19,0.44999999999998863
37.963562395368655,23.728495985269547,19,-21.099999999999994
37.96135148347154,23.73792897362304,-1,10.900000000000006
37.96814,23.72399,19,9.949999999999989
37.9797594,23.7249087,21,0.6999999999999886
37.977238983307856,23.73209792240063,21,-8.099999999999994
37.975011621524615,23.717462335652552,5,-29.350000000000023
37.9676,23.72856,19,-4.550000000000011
37.9635511,23.7284658,19,-8.0
37.9663266,23.7268612,19,0.5
37.9742538,23.716262,5,-0.9000000000000057
37.9716712,23.7432563,3,-9.25
37.9646684,23.7308887,19,-10.849999999999994
37.9643025,23.7131639,-1,1.6500000000000057
37.9917165,23.7566855,-1,-2.8499999999999943
37.95688343665306,23.725618533343493,15,0.8499999999999943
37.991276310139234,23.74506713034891,-1,-3.25
37.96845447861596,23.731812134260487,19,-2.6500000000000057
37.95696303701393,23.73314023017884,-1,-3.5999999999999943
37.9734,23.70938,-1,-8.699999999999989
37.97125783449511,23.708481704366243,4,-1.75
37.9785168,23.7246414,21,2.450000000000003
37.97851370080475,23.72648213068849,21,-2.6500000000000057
37.9668444,23.7314645,19,2.299999999999997
37.979485,23.7074484,-1,8.099999999999994
37.9640247,23.728344,19,-8.099999999999994
37.9837289,23.7255575,21,-9.5
37.986752,23.7314386,13,-9.199999999999989
37.9889941,23.7424254,-1,1.0499999999999972
37.987206,23.7234435,11,-1.9500000000000028
37.978738850956994,23.74207928209256,12,-24.44999999999999
37.97905,23.74015,12,9.050000000000011
37.9677586,23.7250947,19,1.4000000000000057
37.97604650170051,23.740163569311505,-1,23.349999999999994
37.99835363880942,23.7201504686531,-1,-5.650000000000006
37.98035676826829,23.735901348703173,12,7.449999999999989
37.97380112085602,23.729929625988007,21,-1.7999999999999972
37.9806543,23.7255248,21,1.8499999999999943
38.0120875,23.7369914,2,-0.09999999999999432
37.9709499,23.7429302,3,-40.19999999999999
37.98769066440139,23.7287625297904,14,-5.150000000000006
37.97725867983216,23.72440342419649,21,30.55000000000001
37.9738301,23.7282907,21,-2.9499999999999886
37.974209686629344,23.731375416010177,21,18.55000000000001
37.9901417,23.7368686,7,2.75
37.978889599934654,23.7236147007443,21,16.850000000000023
37.96762289999999,23.7016564,-1,-3.25
37.984732111759264,23.72401133179665,20,-13.100000000000001
37.96639308168146,23.726100102067,19,-1.9000000000000057
37.99477034709349,23.74526813735313,-1,8.650000000000006
37.9857576,23.7394441,8,-6.849999999999994
37.98957895320874,23.734747071577523,7,0.45000000000000284
37.98491,23.74459,-1,1.5
37.9894620469546,23.73429250206805,7,0.3499999999999943
37.9899,23.73461,7,-4.25
37.9711426,23.7488376,3,-4.300000000000011
37.98905577363976,23.733561071656883,7,-0.9000000000000057
37.9626809,23.728045,19,-5.200000000000003
37.9774693,23.7435416,10,19.399999999999977
37.97627,23.71767,5,-4.099999999999994
37.96559109559379,23.731745977909835,19,-7.449999999999989
37.9694664,23.748245,3,1.3499999999999943
38.00680029999999,23.7282175,-1,-4.950000000000003
37.9615244071747,23.730648878582684,-1,-5.299999999999997
37.9845736,23.7361935,12,-2.549999999999997
37.99222583334812,23.772750687853847,-1,38.0
37.96549,23.74989,3,0.30000000000001137
37.96142232458174,23.719689123933147,19,11.449999999999989
37.97838,23.70837,-1,9.699999999999989
37.97155,23.74932,3,-26.44999999999999
37.98607710333139,23.73820103092012,8,8.599999999999994
37.96365,23.7199,19,3.3000000000000114
37.96934,23.70852,4,-1.8499999999999943
37.97688353852391,23.725505657494068,21,1.3499999999999943
37.98507416588318,23.72823236508286,-1,42.099999999999994
37.9769391,23.7269542,21,22.399999999999977
37.992059301922566,23.763087825837307,0,-2.049999999999997
37.9887,23.7249,-1,-6.849999999999994
37.95707496523997,23.72717247383761,15,-4.900000000000006
37.97731694434739,23.724938739791444,21,2.0
37.97805,23.72517,21,-0.5500000000000114
37.9748799,23.7332317,21,11.899999999999977
37.9847141,23.7531873,-1,-10.75
37.96922250746373,23.70819334515342,4,-4.75
37.9919362,23.7257758,16,-3.9000000000000057
37.98796,23.74194,-1,-0.45000000000000284
37.97990679999999,23.7368961,12,2.6499999999999773
37.96814558922963,23.72846746345289,19,2.1500000000000057
37.98153,23.72081,20,-35.099999999999994
37.9896687,23.7289965,14,-3.75
37.96275,23.73039,19,-6.299999999999997
37.98131,23.72543,21,-10.699999999999989
37.981997551175695,23.71480072247381,18,2.450000000000003
37.97493,23.73443,21,15.050000000000011
37.986497,23.7330492,13,-3.3499999999999943
37.9763979446156,23.719082426105373,5,-7.300000000000011
37.96366,23.71953,19,5.650000000000006
37.9762240139398,23.717494740704574,5,-3.6999999999999886
37.99443823939838,23.745233040883964,-1,0.09999999999999432
38.01517,23.73482,2,0.45000000000000284
37.98812858122118,23.72021285481195,11,-15.650000000000006
37.98303329356324,23.75933409871714,0,-1.9000000000000057
37.9833208727307,23.726361913247093,21,10.400000000000006
37.98626,23.72151,11,-5.349999999999994
37.98664691218065,23.72219086885771,11,0.6000000000000014
37.98138,23.72527,21,0.5499999999999972
37.9775697,23.7241633,21,1.6500000000000057
38.0114063,23.7262215,2,4.200000000000003
37.984482651470586,23.726295636631114,20,33.69999999999999
37.96371,23.73092,19,-5.049999999999997
37.9662541,23.7343423,9,3.9000000000000057
37.998603,23.7379825,-1,-9.099999999999994
37.99636909338714,23.72641468836061,16,3.0999999999999943
37.97530431088382,23.719567203397368,5,-30.80000000000001
37.9747311,23.7332764,21,0.19999999999998863
37.9938931,23.7293715,16,-1.1000000000000014
38.0030192,23.7266312,6,-3.5999999999999943
37.970242419906114,23.74773987230811,3,-2.4499999999999886
37.9526855,23.721461,-1,-10.150000000000006
37.9785948,23.7444595,10,3.6500000000000057
37.967638287911896,23.736554302778544,9,-2.0
37.9624887,23.7214297,19,24.55000000000001
37.98038255698446,23.756673296351945,1,-13.599999999999994
37.9956808,23.7641063,0,0.15000000000000568
38.00875746793224,23.717696171163933,-1,4.599999999999994
37.95251459142244,23.725814446806908,-1,6.050000000000011
37.97620819999999,23.7327651,21,28.19999999999999
37.99553975750676,23.72770325111788,16,3.8499999999999943
37.97543,23.75308,1,1.3000000000000114
37.96813070423883,23.75166893005371,3,-0.25
37.97805064757328,23.725861757108973,21,0.09999999999999432
37.96505,23.75371,3,-2.6999999999999886
37.9633419,23.7201883,19,-1.25
38.0019243,23.7393311,-1,-7.150000000000006
38.0117417,23.7300456,2,-7.849999999999994
37.98241851041254,23.71896609663964,20,-1.5499999999999972
37.98625354790772,23.73257734536895,13,-2.5999999999999943
37.97208,23.73124,19,7.049999999999997
37.98399,23.71769,18,-12.400000000000006
38.01612,23.72708,-1,-9.800000000000011
37.9813536,23.736821,12,-7.849999999999994
37.9882858,23.7094746,-1,2.049999999999997
37.98102760001336,23.71750028887362,-1,0.8499999999999943
37.9680598,23.7480515,3,1.4499999999999886
37.9813536,23.736821,12,-7.849999999999994
38.014831655645615,23.734543580801137,2,1.25
37.9582,23.71899,-1,-3.5
37.99007297285339,23.716882992731705,-1,-1.3000000000000114
37.98672,23.74391,-1,10.5
37.99122,23.71668,-1,0.8000000000000114
37.9563778,23.7278919,15,5.050000000000011
37.97209,23.73391,-1,27.80000000000001
37.9666287,23.7283144,19,5.050000000000011
37.9723085,23.7297899,19,9.75
37.9649491,23.7304627,19,-10.699999999999989
37.98721686824656,23.74947153031826,-1,0.44999999999998863
37.98649,23.74342,-1,-1.4000000000000057
37.99296,23.74787,-1,0.04999999999999716
37.962303115871656,23.720172478918315,19,12.949999999999989
37.9825,23.73532,12,-2.8000000000000114
37.967281776364295,23.747212321877463,3,-7.25
37.9648036576156,23.72624226931153,19,11.399999999999977
37.9810701,23.7376047,12,17.55000000000001
37.97836909999999,23.7226221,21,-38.5
37.9615981,23.7282399,-1,-10.349999999999994
37.9869578,23.7236781,11,0.29999999999999716
37.9584562,23.7326098,-1,-3.6500000000000057
37.9678466,23.7243554,19,3.9000000000000057
37.99145,23.7435,-1,1.8000000000000114
37.95738550642647,23.736497590529257,-1,-9.900000000000006
37.99033,23.7300456,14,5.0
37.9869578,23.7236781,11,1.0
37.96707432935101,23.72930087387314,19,0.75
37.96426287833656,23.720680034809085,19,0.6500000000000057
37.9929014,23.7288442,16,-8.450000000000003
37.9869578,23.7236781,11,-1.0
37.9748492559963,23.735124158860767,21,7.949999999999989
38.00036,23.73999,-1,0.25
37.9869578,23.7236781,11,-1.4500000000000028
37.98201121968658,23.73512158650816,12,-10.5
37.9869578,23.7236781,11,-1.4500000000000028
37.97836909999999,23.7226221,21,-44.94999999999999
37.9869578,23.7236781,11,0.75
37.9869578,23.7236781,11,-1.8999999999999986
38.0119174,23.7259664,2,-2.0999999999999943
37.9929597,23.7304605,16,-62.80000000000001
37.97719321193437,23.74225550003809,10,-0.5999999999999943
37.98696,23.72368,11,-16.0
37.9824861,23.7287938,-1,26.0
38.00419331969584,23.7290820479393,6,-0.7999999999999972
37.97657073656525,23.73172829954937,21,4.849999999999994
37.9958979,23.7344316,17,5.5
37.9676019,23.7299753,19,-2.6500000000000057
37.96754,23.72959,19,-2.25
37.98833,23.72196,11,-0.8499999999999943
37.97582,23.73155,21,0.6999999999999886
37.97620523863743,23.729689526516147,21,5.099999999999994
38.00613,23.74591,-1,-3.1999999999999886
37.96782,23.71014,4,3.3499999999999943
37.97508200000001,23.7176849,5,-3.4499999999999886
37.9678368,23.7250947,19,-2.25
37.97748749544327,23.73186066809774,21,9.949999999999989
38.00427791886018,23.727958743834435,6,-4.75
37.96602657423738,23.72694525895828,19,2.8499999999999943
37.97849,23.72854,21,13.25
37.9708158,23.7436955,3,-5.5
38.00568,23.73386,6,-4.799999999999997
37.9815461,23.7154252,18,0.15000000000000568
37.96796,23.73043,19,-2.0500000000000114
37.9553,23.71534,-1,-0.8000000000000114
37.98049224661106,23.76112607672117,0,-0.8499999999999943
37.96903,23.70867,4,-3.4000000000000057
37.959560848544,23.73208831219923,-1,-2.700000000000003
37.9790639,23.7263606,21,3.1999999999999886
37.98726956757122,23.72484931626702,11,-1.3499999999999943
38.00398,23.72867,6,-4.149999999999999
37.99825127268024,23.736353728836043,-1,-15.25
37.95803020042082,23.74291624646097,-1,4.950000000000003
37.9837098,23.7202173,20,-5.049999999999997
37.9846629,23.7302315,13,6.400000000000006
37.9649928,23.7450144,3,20.05000000000001
37.98380166671612,23.73443401692773,12,-6.5
37.99261092380846,23.72630489936084,16,-7.150000000000006
37.99702330900673,23.725177272126498,16,-2.75
37.99202,23.7631,0,-0.09999999999999432
37.98267753008396,23.724467589466105,-1,-12.25
38.00552332791842,23.714411775245143,-1,5.049999999999997
38.00164729999999,23.714077,-1,39.05
37.98637,23.7567062,-1,-11.050000000000011
38.00200299999999,23.7349606,6,-4.599999999999994
37.9675932217079,23.726060314713944,19,-11.800000000000011
38.0058971,23.7358395,6,-0.1999999999999993
37.9731922,23.7131628,5,-5.850000000000023
38.0052951,23.740922,-1,0.6999999999999886
37.96435274049264,23.72897543013096,19,-65.65
37.98945,23.72903,14,-7.950000000000003
37.9911644,23.7274778,16,-0.3500000000000014
37.98575909760956,23.7348011261535,-1,-3.4000000000000057
37.97755253336858,23.723313862475425,21,58.69999999999999
38.0064755,23.7307448,-1,-0.25
37.99671357571103,23.727423565392368,16,-0.75
37.98609204934379,23.721922039939912,11,-2.549999999999997
37.97965751081346,23.71048141304529,-1,5.599999999999994
37.978674357753015,23.71224031859275,-1,-2.0999999999999943
37.98354,23.7103,-1,6.150000000000006
37.97794964031897,23.72632207662053,21,2.4499999999999886
38.00323,23.71551,-1,12.650000000000006
37.978982317297486,23.724447933545232,21,-0.19999999999998863
37.97912,23.72572,21,-0.9000000000000057
37.9606155972163,23.734282084997705,-1,-24.599999999999994
37.97265,23.72983,-1,2.5
37.98447,23.73251,12,12.200000000000003
37.9649065,23.7252217,19,2.1500000000000057
38.0039703,23.7245287,-1,-34.6
37.99622,23.73899,-1,9.150000000000006
37.96618,23.73062,19,-7.75
37.95343255895848,23.72034590463689,-1,-2.4499999999999886
37.99162,23.72672,16,0.15000000000000568
37.9837668,23.7364455,12,-1.4500000000000028
37.98619703127392,23.74821837456313,-1,22.400000000000006
38.0078144,23.7377586,-1,0.20000000000000284
37.96418571763123,23.71933392482161,19,4.150000000000006
37.98377,23.73645,12,-0.15000000000000568
37.99007630966436,23.72384509354548,11,0.9500000000000028
37.98379288869659,23.731716543668515,12,11.099999999999994
38.00668,23.72432,-1,-10.25
37.9686804,23.7095288,4,1.5
37.98455398088461,23.726122252466105,20,17.150000000000006
37.98288,23.73541,12,-2.450000000000003
37.9628954,23.7297447,19,-10.400000000000006
37.9619161,23.7314218,-1,-54.94999999999999
38.00432948631551,23.71751186067964,-1,3.5
37.9906972258575,23.732910175373508,7,0.4000000000000057
38.005615419603856,23.725772202014923,-1,-0.04999999999999716
37.9701731,23.7305872,19,34.75
37.9837668,23.7364455,12,-10.099999999999994
37.99724,23.74602,-1,-0.25
37.9624622,23.7256299,19,-7.400000000000006
37.9588596,23.7266602,-1,-11.400000000000006
37.96633757605028,23.746143244206905,3,-3.700000000000003
37.9711647,23.745207,3,-8.949999999999989
37.9843897,23.7103426,-1,48.349999999999994
37.9631109,23.7465808,-1,-8.25
38.00665944350885,23.746787644922733,-1,-2.1500000000000057
37.9901159,23.7231988,11,2.299999999999997
37.97884834219323,23.72964689021301,21,1.5999999999999943
37.9624186,23.7262071,19,-11.5
37.99534602772911,23.726764979327644,16,-4.75
37.9871135,23.7215874,11,40.75
37.9668437,23.7286225,19,1.6500000000000057
37.98404800000001,23.7173913,18,-20.349999999999994
37.96580988090695,23.724649467897425,19,-7.75
37.982646271924594,23.71115651123252,-1,13.949999999999989
37.96817822182927,23.74323283358104,3,10.25
37.9696076,23.7442323,3,-3.6999999999999886
37.9796923,23.7251667,21,0.0
37.9796923,23.7251667,21,0.04999999999999716
37.9796923,23.7251667,21,0.09999999999999432
37.99556,23.73355,17,15.800000000000011
37.9716904,23.7497533,3,-2.8499999999999943
38.000689,23.7274027,6,-11.900000000000006
37.98258,23.73648,12,-1.3499999999999943
37.97592,23.75402,1,3.25
37.9878772,23.7638309,0,-0.5999999999999943
38.0148262,23.7209757,-1,-15.899999999999999
38.000401462596336,23.724740991977324,-1,1.25
37.97715,23.72965,21,-2.5999999999999943
38.00955,23.7356,-1,10.0
37.9805812,23.7233475,21,-39.25
37.97365,23.73433,21,19.30000000000001
37.9980128,23.7200916,-1,-22.849999999999994
37.96513,23.74502,3,42.10000000000002
