,property_type,room_type,accommodates,bathrooms,bedrooms,beds,latitude,longitude,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_identity_verified,review_scores_rating,number_of_reviews,minimum_nights,maximum_nights,instant_bookable,cluster_id,is_luxury,is_bathroom_shared,amenity_count,description_sentiment,neighborhood_overview_sentiment,listing_views_ltm,conversion_rate_ltm,average_lead_time,average_booking_duration,is_training_sample,price
1174,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.95803020042082,23.74291624646097,within an hour,1.0,1.0,0,1,4.33,3,1,365,0,-1,0,0,42,0.28611111111111115,0.3488636363636364,96,0.010416666666666666,150.0,2.0,1,115.0
1175,condo,Entire home/apt,3,1.0,1.0,2.0,37.9837098,23.7202173,within an hour,1.0,0.92,0,1,4.89,9,2,365,0,20,0,0,9,0.28095238095238095,,111,0.06306306306306306,61.42857142857143,10.0,1,75.0
1176,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9846629,23.7302315,within an hour,1.0,0.99,0,1,4.31,45,1,365,0,13,0,0,17,0.257,,114,0.2719298245614035,90.96774193548387,7.451612903225806,1,105.0
1177,rental_unit,Entire home/apt,4,1.0,2.0,3.0,37.9649928,23.7450144,within an hour,1.0,1.0,1,1,4.9,10,2,365,1,3,0,0,52,0.43812500000000004,0.1803030303030303,92,0.08695652173913043,60.25,8.25,1,250.0
1178,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98380166671612,23.73443401692773,within an hour,1.0,0.86,0,1,,0,1,365,1,12,0,0,7,0.3,,92,0.0,,,1,65.0
1179,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.99261092380846,23.72630489936084,within an hour,1.0,0.99,0,1,5.0,18,2,180,1,16,0,0,44,0.11642857142857144,0.18681818181818183,97,0.13402061855670103,96.23076923076923,5.846153846153846,1,155.0
1180,other,Entire home/apt,2,1.0,1.0,1.0,37.99702330900673,23.725177272126498,within an hour,1.0,1.0,0,0,,0,1,365,1,16,0,0,34,0.525,,85,0.0,,,0,55.0
1181,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.99202,23.7631,within an hour,1.0,1.0,1,1,5.0,14,3,33,0,0,0,0,21,0.45,,101,0.1188118811881188,61.0,6.416666666666667,1,80.0
1182,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98267753008396,23.724467589466105,within an hour,1.0,1.0,1,1,4.88,34,2,59,1,-1,0,0,33,0.31847402597402596,,107,0.24299065420560748,76.53846153846153,7.423076923076923,1,40.0
1183,other,Private room,2,1.0,1.0,1.0,38.00552332791842,23.714411775245143,within an hour,1.0,1.0,0,0,,0,1,365,1,-1,0,0,7,0.0,,79,0.0,,,0,65.0
1184,condo,Entire home/apt,4,1.0,2.0,3.0,38.00164729999999,23.714077,within an hour,1.0,0.89,1,1,4.91,11,1,2,0,-1,0,0,9,-0.17500000000000002,,97,0.09278350515463918,60.111111111111114,6.777777777777778,0,150.0
1185,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.98637,23.7567062,within an hour,1.0,0.97,0,1,3.67,3,1,365,1,-1,0,0,31,0.5373737373737374,,76,0.039473684210526314,27.0,9.333333333333334,1,140.0
1186,rental_unit,Entire home/apt,4,1.0,1.0,2.0,38.00200299999999,23.7349606,within an hour,1.0,1.0,0,1,5.0,2,2,60,0,6,0,0,40,0.125,,91,0.02197802197802198,53.0,3.5,1,100.0
1187,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.9675932217079,23.726060314713944,within an hour,1.0,1.0,0,1,5.0,12,1,365,1,19,0,0,37,0.23475378787878787,,100,0.1,114.3,8.6,0,170.0
1188,rental_unit,Private room,1,1.5,1.0,1.0,38.0058971,23.7358395,within an hour,1.0,0.86,0,1,,0,3,120,0,6,0,1,27,,,81,0.0,,,1,30.0
1189,home,Entire home/apt,6,1.0,2.0,2.0,37.9731922,23.7131628,within an hour,1.0,1.0,0,0,5.0,4,1,365,0,5,0,0,55,0.5269230769230769,,103,0.038834951456310676,63.25,8.75,1,255.0
1190,rental_unit,Entire home/apt,4,1.5,1.0,3.0,38.0052951,23.740922,within a day,1.0,1.0,0,1,5.0,4,3,30,0,-1,0,0,41,0.3547619047619047,,86,0.023255813953488372,151.5,6.5,0,130.0
1191,rental_unit,Entire home/apt,6,2.0,2.0,2.0,37.96435274049264,23.72897543013096,within an hour,1.0,0.97,0,1,5.0,6,2,365,1,19,0,0,28,0.32222222222222224,,85,0.047058823529411764,64.25,8.75,0,185.0
1192,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.98945,23.72903,within an hour,1.0,0.95,0,1,4.75,4,2,45,0,14,0,0,18,-0.0125,,85,0.03529411764705882,46.666666666666664,4.0,1,75.0
1193,home,Private room,2,1.0,1.0,1.0,37.9911644,23.7274778,within an hour,1.0,0.98,0,1,4.57,7,1,365,1,16,0,0,24,0.17142857142857143,,85,0.08235294117647059,82.28571428571429,7.428571428571429,1,50.0
1194,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98575909760956,23.7348011261535,within an hour,1.0,0.86,0,1,,0,1,365,1,-1,0,0,8,0.3385281385281385,,80,0.0,,,1,70.0
1195,rental_unit,Entire home/apt,6,2.0,2.0,3.0,37.97755253336858,23.723313862475425,within an hour,1.0,1.0,1,1,4.94,16,2,59,1,21,0,0,32,0.1461038961038961,,89,0.15730337078651685,68.92857142857143,5.071428571428571,1,370.0
1196,rental_unit,Entire home/apt,2,1.0,1.0,1.0,38.0064755,23.7307448,within an hour,1.0,1.0,0,1,,0,1,365,1,-1,0,0,19,0.19687500000000002,0.0,86,0.0,,,1,55.0
1197,rental_unit,Private room,2,2.0,1.0,1.0,37.99671357571103,23.727423565392368,,,1.0,0,1,4.13,8,3,365,1,16,0,0,5,0.58,,98,0.061224489795918366,67.83333333333333,10.333333333333334,1,45.0
1198,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98609204934379,23.721922039939912,within an hour,1.0,1.0,1,1,4.8,30,2,365,1,11,0,0,40,0.37103174603174605,,114,0.21929824561403508,80.4,7.28,1,45.0
1199,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97965751081346,23.71048141304529,within an hour,1.0,1.0,1,1,4.4,5,1,365,1,-1,0,0,32,0.22083333333333335,,88,0.045454545454545456,41.5,6.0,1,100.0
1200,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.978674357753015,23.71224031859275,within an hour,1.0,1.0,1,1,5.0,5,1,365,1,-1,0,0,31,0.22083333333333335,,84,0.023809523809523808,35.5,14.0,1,75.0
1201,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.98354,23.7103,within an hour,1.0,0.98,0,1,4.0,1,1,1125,1,-1,0,0,27,0.4809523809523809,,102,0.00980392156862745,64.0,13.0,1,250.0
1202,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.97794964031897,23.72632207662053,within an hour,1.0,1.0,0,1,5.0,2,1,365,1,21,0,0,42,0.1875,,84,0.023809523809523808,189.0,10.5,1,235.0
1203,hotel,Private room,4,1.0,1.0,4.0,38.00323,23.71551,within an hour,1.0,1.0,0,0,,0,1,365,1,-1,0,0,7,0.0,,85,0.0,,,0,130.0
1204,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.978982317297486,23.724447933545232,within an hour,1.0,1.0,0,1,,0,1,365,1,21,0,0,5,0.45,,102,0.0,,,1,160.0
1205,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.97912,23.72572,within an hour,1.0,1.0,0,1,,0,1,365,1,21,0,0,4,0.125,,92,0.0,,,1,160.0
1206,condo,Entire home/apt,5,2.0,2.0,,37.9606155972163,23.734282084997705,,,1.0,0,1,4.55,11,3,12,1,-1,0,0,43,0.3458333333333334,,84,0.09523809523809523,54.625,8.375,1,165.0
1207,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.97265,23.72983,within a few hours,0.6,0.89,,1,5.0,3,1,365,0,-1,0,0,39,0.3952380952380953,,83,0.03614457831325301,141.0,2.3333333333333335,1,215.0
1208,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98447,23.73251,within an hour,1.0,0.86,0,1,,0,1,365,1,12,0,0,10,0.3385281385281385,,82,0.0,,,1,125.0
1209,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.9649065,23.7252217,within an hour,1.0,0.91,0,1,4.25,4,2,365,1,19,0,0,5,0.2266666666666667,,82,0.036585365853658534,69.66666666666667,4.0,1,175.0
1210,rental_unit,Entire home/apt,2,1.0,1.0,1.0,38.0039703,23.7245287,,,1.0,0,1,1.0,1,1,365,0,-1,0,0,7,0.3333333333333333,,91,0.0,,,0,5.0
1211,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.99622,23.73899,within an hour,1.0,1.0,1,1,4.64,14,1,365,1,-1,0,0,34,0.4,,81,0.14814814814814814,93.16666666666667,4.583333333333333,1,135.0
1212,rental_unit,Entire home/apt,5,2.0,2.0,3.0,37.96618,23.73062,within an hour,1.0,1.0,1,1,4.75,8,2,300,1,19,0,0,40,0.225,-0.017857142857142856,94,0.0851063829787234,66.125,7.75,1,145.0
1213,rental_unit,Entire home/apt,4,1.0,1.0,,37.95343255895848,23.72034590463689,within an hour,1.0,0.6,0,1,,0,2,60,0,-1,0,0,26,0.3,,86,0.0,,,1,170.0
1214,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.99162,23.72672,within a few hours,1.0,1.0,0,1,5.0,6,6,365,1,16,0,0,40,0.2978835978835979,,83,0.060240963855421686,39.8,5.2,1,110.0
1215,hotel,Entire home/apt,2,1.0,1.0,1.0,37.9837668,23.7364455,within an hour,1.0,1.0,1,1,,0,1,1125,1,12,0,0,44,0.3477272727272727,0.4105555555555556,94,0.0,,,1,70.0
1216,rental_unit,Entire home/apt,3,1.0,2.0,3.0,37.98619703127392,23.74821837456313,within an hour,1.0,0.82,0,1,5.0,6,3,59,0,-1,0,0,56,0.20238095238095236,0.17941176470588238,82,0.06097560975609756,110.6,10.4,0,150.0
1217,condo,Entire home/apt,3,1.0,1.0,2.0,38.0078144,23.7377586,within a few hours,1.0,0.7,0,1,5.0,12,1,60,0,-1,0,0,37,0.45,,92,0.11956521739130435,85.0909090909091,7.181818181818182,1,95.0
1218,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.96418571763123,23.71933392482161,within an hour,1.0,0.91,1,1,5.0,6,2,365,0,19,0,0,28,0.40101010101010104,,77,0.06493506493506493,63.8,8.8,1,110.0
1219,hotel,Entire home/apt,2,1.0,1.0,1.0,37.98377,23.73645,within an hour,1.0,1.0,1,1,5.0,3,1,1125,1,12,0,0,43,0.3942148760330579,0.3494444444444445,95,0.010526315789473684,37.0,1.0,1,75.0
1220,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.99007630966436,23.72384509354548,within an hour,0.9,0.95,0,1,4.42,19,1,365,1,11,0,0,6,0.27499999999999997,,106,0.11320754716981132,39.416666666666664,7.25,1,50.0
1221,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.98379288869659,23.731716543668515,within an hour,1.0,0.99,0,1,5.0,1,2,365,1,12,0,0,46,0.3845238095238095,,85,0.011764705882352941,58.0,2.0,1,180.0
1222,condo,Entire home/apt,3,1.0,0.0,1.0,38.00668,23.72432,within an hour,1.0,1.0,0,1,4.5,2,2,60,1,-1,0,0,41,0.3,,92,0.021739130434782608,87.0,3.5,0,70.0
1223,condo,Entire home/apt,3,1.0,1.0,2.0,37.9686804,23.7095288,within an hour,1.0,0.93,1,1,5.0,21,2,90,0,4,0,0,46,0.23703703703703707,0.28035714285714286,94,0.13829787234042554,102.46153846153847,7.923076923076923,1,140.0
1224,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98455398088461,23.726122252466105,within an hour,1.0,1.0,1,1,4.93,45,1,365,0,20,0,0,36,0.19102564102564099,,112,0.33035714285714285,71.29729729729729,7.702702702702703,1,105.0
1225,hotel,Entire home/apt,2,1.0,1.0,,37.98288,23.73541,within an hour,1.0,1.0,1,1,,0,1,1125,1,12,0,0,38,0.4666666666666667,,77,0.0,,,1,65.0
1226,rental_unit,Entire home/apt,3,1.0,2.0,1.0,37.9628954,23.7297447,,,1.0,0,1,4.67,3,1,365,1,19,0,0,36,0.3,,95,0.010526315789473684,35.0,4.0,1,85.0
1227,rental_unit,Entire home/apt,6,2.0,3.0,3.0,37.9619161,23.7314218,within an hour,1.0,1.0,0,1,,0,2,29,1,-1,0,0,7,0.23333333333333334,,91,0.0,,,0,185.0
1228,home,Entire home/apt,4,1.0,1.0,1.0,38.00432948631551,23.71751186067964,within an hour,1.0,0.99,0,1,5.0,3,1,365,1,-1,0,0,26,0.40166666666666667,,86,0.023255813953488372,47.5,2.5,1,120.0
1229,rental_unit,Entire home/apt,4,2.0,1.0,2.0,37.9906972258575,23.732910175373508,within an hour,1.0,1.0,0,1,4.79,19,2,365,1,7,0,0,47,0.3,0.29166666666666663,95,0.18947368421052632,121.27777777777777,6.0,1,140.0
1230,condo,Entire home/apt,3,1.0,1.0,1.0,38.005615419603856,23.725772202014923,,,0.5,0,1,5.0,1,1,30,0,-1,0,0,35,0.04047619047619048,,84,0.011904761904761904,101.0,12.0,1,85.0
1231,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9701731,23.7305872,within an hour,1.0,1.0,0,1,4.83,12,2,365,0,19,0,0,17,0.0,,81,0.13580246913580246,79.81818181818181,5.909090909090909,0,120.0
1232,hotel,Entire home/apt,4,1.0,1.0,2.0,37.9837668,23.7364455,within an hour,1.0,1.0,1,1,,0,1,1125,1,12,0,0,48,0.3956709956709957,0.3815476190476191,86,0.0,,,1,140.0
1233,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.99724,23.74602,,,,0,1,,0,2,65,1,-1,0,0,28,0.08166666666666667,,85,0.0,,,0,65.0
1234,home,Entire home/apt,3,1.0,1.0,1.0,37.9624622,23.7256299,within an hour,1.0,1.0,0,1,5.0,1,1,90,0,19,0,0,11,0.45,0.15,84,0.011904761904761904,87.0,3.0,1,95.0
1235,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.9588596,23.7266602,within an hour,1.0,0.98,0,1,,0,1,365,1,-1,0,0,9,0.26666666666666666,,77,0.0,,,1,95.0
1236,condo,Entire home/apt,2,1.0,1.0,1.0,37.96633757605028,23.746143244206905,within an hour,1.0,0.98,1,1,5.0,6,2,59,0,3,0,0,47,0.5166666666666667,,101,0.04950495049504951,142.8,6.2,1,100.0
1237,rental_unit,Entire home/apt,3,2.0,2.0,3.0,37.9711647,23.745207,,,,0,1,,0,1,3,0,3,0,0,8,0.05416666666666667,,69,0.0,,,1,135.0
1238,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9843897,23.7103426,,,1.0,0,1,5.0,1,1,30,1,-1,0,0,22,0.4722222222222222,,77,0.012987012987012988,64.0,2.0,0,120.0
1239,rental_unit,Entire home/apt,3,1.5,2.0,2.0,37.9631109,23.7465808,within an hour,1.0,1.0,0,1,4.5,2,3,90,1,-1,0,0,37,0.31212121212121213,,75,0.02666666666666667,74.0,9.5,1,140.0
1240,rental_unit,Entire home/apt,2,1.0,1.0,2.0,38.00665944350885,23.746787644922733,within an hour,1.0,0.98,1,1,4.97,39,1,365,1,-1,0,0,37,0.15714285714285717,,96,0.28125,73.70370370370371,7.148148148148148,1,65.0
1241,rental_unit,Entire home/apt,2,1.0,1.0,2.0,37.9901159,23.7231988,within an hour,1.0,0.95,1,1,5.0,4,2,365,1,11,0,0,7,0.3109307359307359,,104,0.038461538461538464,158.5,4.25,1,55.0
1242,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.97884834219323,23.72964689021301,within an hour,1.0,1.0,1,1,5.0,1,2,365,1,21,0,0,25,0.3396062271062271,,95,0.010526315789473684,84.0,13.0,1,110.0
1243,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.9624186,23.7262071,within an hour,1.0,1.0,1,1,4.94,16,3,60,1,19,0,0,40,0.4787878787878788,,101,0.10891089108910891,80.54545454545455,6.909090909090909,1,85.0
1244,rental_unit,Entire home/apt,5,1.5,3.0,3.0,37.99534602772911,23.726764979327644,,,,0,1,,0,1,365,0,16,0,0,5,0.21354166666666666,,77,0.0,,,1,135.0
1245,home,Entire home/apt,8,2.0,3.0,4.0,37.9871135,23.7215874,within a few hours,1.0,1.0,0,1,5.0,4,3,30,1,11,0,0,25,0.4451388888888889,,80,0.025,84.0,5.0,0,215.0
1246,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9668437,23.7286225,within an hour,1.0,1.0,0,1,4.84,25,1,365,1,19,0,0,20,0.25,,91,0.23076923076923078,54.19047619047619,6.619047619047619,0,85.0
1247,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98404800000001,23.7173913,within an hour,1.0,1.0,1,1,4.94,53,1,365,1,18,0,0,24,0.32175925925925924,,138,0.32608695652173914,88.91111111111111,6.4222222222222225,0,55.0
1248,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.96580988090695,23.724649467897425,within an hour,1.0,1.0,0,0,,0,1,365,1,19,0,0,48,,,91,0.0,,,0,180.0
1249,rental_unit,Entire home/apt,3,1.0,2.0,2.0,37.982646271924594,23.71115651123252,within an hour,1.0,0.99,1,1,4.86,14,2,10,0,-1,0,0,31,0.1875,,89,0.1348314606741573,81.5,6.25,1,155.0
1250,rental_unit,Entire home/apt,4,2.0,2.0,2.0,37.96817822182927,23.743232833581036,within an hour,1.0,0.95,1,1,4.95,22,1,365,0,3,0,0,49,0.52,,113,0.17699115044247787,73.35,7.4,1,250.0
1251,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.9696076,23.7442323,within an hour,1.0,0.99,1,1,4.75,4,2,365,1,3,0,0,49,0.4523809523809524,0.41111111111111115,101,0.019801980198019802,163.0,7.0,1,140.0
1252,rental_unit,Private room,2,1.0,1.0,1.0,37.9796923,23.7251667,,,,0,1,,0,1,365,0,21,0,0,38,0.2910714285714286,,89,0.0,,,1,105.0
1253,rental_unit,Private room,2,1.0,1.0,1.0,37.9796923,23.7251667,,,,0,1,,0,1,365,0,21,0,0,38,0.1785714285714286,,85,0.0,,,1,105.0
1254,rental_unit,Private room,2,1.0,1.0,1.0,37.9796923,23.7251667,,,,0,1,,0,1,365,0,21,0,0,38,,,75,0.0,,,1,105.0
1255,rental_unit,Entire home/apt,4,1.5,2.0,3.0,37.99556,23.73355,within an hour,1.0,0.83,0,1,5.0,4,2,365,0,17,0,0,33,,,90,0.03333333333333333,50.333333333333336,10.0,1,180.0
1256,condo,Entire home/apt,4,1.0,1.0,,37.9716904,23.7497533,within an hour,1.0,1.0,0,1,5.0,1,2,60,0,3,0,0,38,0.275,,78,0.01282051282051282,58.0,7.0,1,185.0
1257,rental_unit,Entire home/apt,4,1.0,1.0,2.0,38.000689,23.7274027,within an hour,1.0,1.0,1,1,4.85,20,1,365,1,6,0,0,41,0.2875,0.08333333333333333,103,0.17475728155339806,72.77777777777777,7.0,1,85.0
1258,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.98258,23.73648,,,0.75,0,1,5.0,3,1,365,0,12,0,0,36,0.4916666666666667,,96,0.020833333333333332,115.0,7.0,0,70.0
1259,rental_unit,Entire home/apt,5,1.5,2.0,3.0,37.97592,23.75402,,,,0,1,,0,2,90,0,1,0,0,32,0.55,,73,0.0,,,1,250.0
1260,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9878772,23.7638309,within an hour,1.0,0.99,1,1,5.0,1,3,90,1,0,0,0,42,0.44280303030303025,,85,0.011764705882352941,181.0,10.0,1,160.0
1261,condo,Entire home/apt,2,1.0,1.0,1.0,38.0148262,23.7209757,within an hour,0.99,0.97,0,1,2.0,3,1,90,1,-1,0,0,23,0.15681818181818183,,82,0.024390243902439025,12.5,11.0,0,25.0
1262,rental_unit,Entire home/apt,4,1.0,2.0,3.0,38.000401462596336,23.724740991977324,within an hour,1.0,1.0,0,1,4.83,6,2,60,1,-1,0,0,45,0.4826923076923077,0.16666666666666666,83,0.07228915662650602,139.83333333333334,11.5,1,115.0
1263,rental_unit,Private room,2,,1.0,1.0,37.97715,23.72965,within an hour,1.0,0.93,0,0,,0,1,365,0,21,0,,2,0.4732142857142857,,90,0.0,,,0,110.0
1264,rental_unit,Entire home/apt,5,2.0,2.0,3.0,38.00955,23.7356,within an hour,1.0,1.0,0,1,,0,1,365,1,-1,0,0,37,0.3170454545454546,0.21904761904761902,97,0.0,,,1,180.0
1265,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.9805812,23.7233475,within an hour,1.0,1.0,0,1,4.5,4,2,365,1,21,0,0,4,0.375,,82,0.04878048780487805,114.5,4.75,0,60.0
1266,rental_unit,Entire home/apt,6,2.0,2.0,2.0,37.97365,23.73433,within an hour,1.0,1.0,0,1,4.79,24,1,365,1,21,0,0,27,0.17875000000000002,,113,0.17699115044247787,79.65,6.8,1,400.0
1267,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.9980128,23.7200916,within an hour,0.99,0.97,0,1,,0,1,90,1,-1,0,0,22,0.17916666666666667,,109,0.0,,,0,85.0
1268,rental_unit,Entire home/apt,8,3.0,3.0,3.0,37.96513,23.74502,within an hour,1.0,1.0,1,1,5.0,3,1,365,1,3,0,0,34,0.18616071428571426,,75,0.04,84.33333333333333,6.0,1,515.0
1269,rental_unit,Entire home/apt,4,1.0,2.0,2.0,37.96023,23.73067,within a few hours,0.92,0.98,0,1,,0,2,60,1,-1,0,0,13,0.45,,96,0.0,,,1,125.0
1270,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.981967497651766,23.73355092477961,within an hour,1.0,0.99,0,1,4.0,1,2,365,1,-1,0,0,46,0.4166666666666667,,91,0.01098901098901099,13.0,11.0,1,140.0
1271,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.992314316141325,23.72648726216279,within an hour,1.0,0.97,0,1,4.19,21,2,1125,1,16,0,0,7,0.3,,96,0.15625,80.53333333333333,5.8,1,40.0
1272,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.9841,23.73151,within an hour,1.0,0.99,0,1,5.0,1,2,365,1,12,0,0,45,0.4166666666666667,,79,0.012658227848101266,22.0,3.0,1,175.0
1273,rental_unit,Entire home/apt,3,1.0,1.0,2.0,37.98184,23.73357,within an hour,1.0,0.99,0,1,5.0,1,2,365,1,-1,0,0,46,0.35714285714285715,,86,0.011627906976744186,22.0,3.0,1,185.0
1274,rental_unit,Entire home/apt,3,1.0,0.0,2.0,37.9689562,23.7110476,within an hour,1.0,1.0,0,1,5.0,2,2,45,1,4,0,0,20,0.265,0.24700263504611333,102,0.0196078431372549,81.5,6.5,1,135.0
1275,rental_unit,Entire home/apt,2,1.0,,,37.9931987,23.7511834,within an hour,1.0,1.0,0,1,5.0,1,1,365,1,-1,0,0,15,0.17222222222222225,0.0,71,0.014084507042253521,28.0,4.0,1,90.0
1276,condo,Entire home/apt,2,1.0,1.0,,37.97708328658288,23.71070955767211,within an hour,1.0,1.0,1,1,5.0,1,1,365,1,-1,0,0,55,0.2109126984126984,,86,0.011627906976744186,4.0,8.0,1,80.0
1277,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9736047,23.7314997,within an hour,1.0,1.0,0,1,3.5,2,2,59,1,21,0,0,28,0.25,,98,0.02040816326530612,84.0,7.5,1,210.0
1278,rental_unit,Entire home/apt,2,1.0,1.0,1.0,37.978173256836186,23.721932085344257,within an hour,1.0,1.0,1,1,5.0,7,2,60,1,21,0,0,46,0.28974358974358977,0.41515151515151516,93,0.053763440860215055,24.4,8.0,1,55.0
1279,rental_unit,Entire home/apt,4,2.0,2.0,2.0,37.99261,23.76598,within an hour,1.0,1.0,0,1,4.83,6,2,365,1,0,0,0,46,0.337037037037037,0.09439709595959596,106,0.04716981132075472,127.6,7.4,1,160.0
1280,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.9764972,23.7219842,within an hour,1.0,1.0,1,1,4.94,17,1,60,1,21,0,0,40,0.285,,106,0.14150943396226415,63.06666666666667,7.133333333333334,1,110.0
1281,rental_unit,Entire home/apt,6,1.0,2.0,3.0,37.99065,23.71793,within an hour,1.0,1.0,0,1,4.67,3,1,365,1,-1,0,0,40,0.25600233100233105,,70,0.014285714285714285,112.0,11.0,1,145.0
1282,rental_unit,Entire home/apt,4,2.0,1.0,2.0,37.9562845,23.7246899,within an hour,1.0,1.0,0,0,4.0,1,1,1125,1,15,0,0,47,0.21285714285714286,0.2771929824561403,96,0.010416666666666666,65.0,1.0,0,130.0
1283,rental_unit,Entire home/apt,6,2.0,2.0,3.0,37.9562845,23.7246899,within an hour,1.0,1.0,0,0,5.0,4,1,1125,1,15,0,0,48,0.2163265306122449,0.2771929824561403,95,0.031578947368421054,23.0,3.6666666666666665,0,225.0
1284,rental_unit,Entire home/apt,4,1.0,1.0,2.0,37.96337575038172,23.718609282256875,within an hour,1.0,0.78,0,1,5.0,3,2,1125,0,19,0,0,43,0.15999999999999998,0.34793388429752065,82,0.024390243902439025,26.0,5.0,1,260.0
1285,rental_unit,Private room,2,1.0,1.0,1.0,37.9670125,23.7250327,,,,0,1,,0,1,365,0,19,0,0,4,,,77,0.0,,,1,85.0
1286,rental_unit,Entire home/apt,6,1.0,2.0,2.0,37.97609059966698,23.71511028650817,within an hour,1.0,1.0,0,1,3.5,2,1,365,1,5,0,0,6,0.225,,85,0.011764705882352941,79.0,3.0,1,195.0
1287,home,Entire home/apt,2,1.0,1.0,1.0,38.00418050108038,23.73681389098707,within an hour,1.0,1.0,0,1,4.0,2,1,365,0,6,0,0,29,0.2914285714285714,,79,0.012658227848101266,101.0,2.0,1,45.0
1288,rental_unit,Entire home/apt,4,1.0,1.0,1.0,37.9816504,23.7259143,within an hour,0.99,1.0,0,1,4.67,3,1,365,1,21,0,0,43,0.2889610389610389,,80,0.0375,15.666666666666666,11.0,1,190.0
1289,rental_unit,Private room,2,1.0,1.0,,37.98097,23.72881,within a few hours,0.75,,0,1,,0,1,365,1,-1,0,0,28,0.1875,,76,0.0,,,1,100.0
1290,rental_unit,Private room,2,1.5,1.0,1.0,37.986011492982286,23.727279552600223,within a few hours,0.8,0.75,0,1,5.0,4,3,365,0,14,0,1,7,0.2303030303030303,,86,0.046511627906976744,41.5,7.5,0,115.0
1291,rental_unit,Entire home/apt,4,1.0,2.0,3.0,37.99773276053898,23.771444354206324,within an hour,1.0,0.99,0,1,5.0,1,1,365,1,-1,0,0,13,0.2006944444444444,,92,0.010869565217391304,6.0,1.0,1,245.0
1292,condo,Entire home/apt,4,1.0,1.0,2.0,37.98149,23.73775,within a few hours,0.9,1.0,0,1,,0,2,365,1,12,0,0,29,0.525,,76,0.0,,,1,280.0
1293,rental_unit,Entire home/apt,3,1.0,1.0,1.0,37.959772591404594,23.738638003041075,within an hour,1.0,1.0,1,1,4.75,4,1,365,1,-1,0,0,27,0.5010416666666667,,94,0.0425531914893617,76.0,8.5,1,160.0
1294,rental_unit,Entire home/apt,7,1.0,3.0,4.0,37.99368,23.72669,within an hour,1.0,1.0,0,1,5.0,5,2,90,1,-1,0,0,5,0.20297155225726662,,94,0.05319148936170213,54.6,6.4,1,175.0
1295,condo,Entire home/apt,4,1.0,1.0,2.0,37.99258326399903,23.728842325508595,,,,0,1,,0,2,20,0,16,0,0,32,0.09166666666666667,,85,0.0,,,0,100.0
1296,rental_unit,Entire home/apt,4,2.5,2.0,2.0,37.96729,23.74865,within an hour,1.0,1.0,0,1,4.75,12,2,365,1,3,0,0,47,0.43956043956043955,0.19360795454545454,91,0.07692307692307693,57.42857142857143,8.428571428571429,1,180.0
