,bin__host_is_superhost,bin__host_identity_verified,bin__instant_bookable,bin__is_luxury,bin__is_bathroom_shared,zero__average_lead_time,zero__average_booking_duration,num__accommodates,num__amenity_count,num__bathrooms,num__bedrooms,num__beds,num__conversion_rate_ltm,num__description_sentiment,num__host_acceptance_rate,num__host_response_rate,num__latitude,num__listing_views_ltm,num__longitude,num__maximum_nights,num__minimum_nights,num__neighborhood_overview_sentiment,num__number_of_reviews,num__review_scores_rating,ohe__property_type_condo,ohe__property_type_home,ohe__property_type_hotel,ohe__property_type_other,ohe__property_type_rental_unit,ohe__room_type_Entire home/apt,ohe__room_type_Hotel room,ohe__room_type_Private room,ohe__room_type_Shared room,ohe__cluster_id_-1,ohe__cluster_id_0,ohe__cluster_id_1,ohe__cluster_id_2,ohe__cluster_id_3,ohe__cluster_id_4,ohe__cluster_id_5,ohe__cluster_id_6,ohe__cluster_id_7,ohe__cluster_id_8,ohe__cluster_id_9,ohe__cluster_id_10,ohe__cluster_id_11,ohe__cluster_id_12,ohe__cluster_id_13,ohe__cluster_id_14,ohe__cluster_id_15,ohe__cluster_id_16,ohe__cluster_id_17,ohe__cluster_id_18,ohe__cluster_id_19,ohe__cluster_id_20,ohe__cluster_id_21,ord__host_response_time,price
766,0.0,1.0,0.0,0.0,0.0,69.14285714285714,5.095238095238095,3.0,26.0,1.0,1.0,1.0,0.1875,0.1785714285714285,0.71,1.0,37.9788189,112.0,23.7381913,60.0,2.0,0.312,60.0,4.97,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,220.0
767,1.0,1.0,1.0,0.0,0.0,72.17647058823529,6.411764705882353,2.0,25.0,1.0,1.0,1.0,0.1504424778761062,0.25,1.0,1.0,37.99595931034768,113.0,23.717660302178736,20.0,2.0,0.1831632653061224,52.0,4.87,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0
768,0.0,1.0,1.0,0.0,0.0,106.0,10.0,6.0,31.0,1.0,2.0,4.0,0.0123456790123456,0.0864285714285714,0.95,1.0,37.96669744628267,81.0,23.72407198685631,29.0,2.0,0.20450779727095514,6.0,4.33,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,250.0
769,0.0,1.0,1.0,0.0,0.0,66.5,2.0,4.0,44.0,2.0,2.0,2.0,0.0256410256410256,0.3458333333333334,1.0,1.0,37.991595,78.0,23.7624,1125.0,4.0,0.20450779727095514,7.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,165.0
770,1.0,1.0,1.0,0.0,0.0,48.05555555555556,5.833333333333333,4.0,35.0,1.0,1.0,3.0,0.1914893617021276,0.2925,1.0,1.0,37.96006,94.0,23.73118,59.0,1.0,0.20450779727095514,45.0,4.73,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,125.0
771,1.0,1.0,1.0,0.0,0.0,86.5625,8.3125,2.0,32.0,1.0,1.0,1.0,0.1523809523809524,0.1625,1.0,1.0,37.9890088,105.0,23.7368492,365.0,1.0,0.20450779727095514,97.0,4.94,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0
772,1.0,1.0,1.0,0.0,0.0,66.75,7.019230769230769,2.0,44.0,1.0,1.0,1.0,0.3636363636363636,0.2777777777777778,1.0,1.0,37.9756262,143.0,23.7306121,1125.0,1.0,0.2270833333333333,172.0,4.97,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,120.0
773,0.0,1.0,1.0,0.0,0.0,98.5,6.333333333333333,4.0,46.0,1.5,2.0,3.0,0.1764705882352941,0.3495238095238095,1.0,1.0,37.98498910375948,102.0,23.71748675923889,365.0,2.0,0.20450779727095514,25.0,4.68,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,105.0
774,0.0,1.0,1.0,0.0,0.0,80.88888888888889,5.555555555555555,3.0,51.0,1.0,1.0,2.0,0.0978260869565217,0.3367647058823529,0.99,1.0,37.9797077,92.0,23.7447585,365.0,2.0,0.2777777777777778,21.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,135.0
775,1.0,1.0,0.0,0.0,0.0,66.0,6.666666666666667,3.0,46.0,1.0,1.0,2.0,0.075,0.2952020202020202,1.0,1.0,37.9970573,80.0,23.7364968,31.0,3.0,0.4203535353535353,27.0,4.93,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0
776,1.0,1.0,1.0,0.0,0.0,66.04,5.68,8.0,28.0,3.0,3.0,4.0,0.211864406779661,0.3081349206349206,1.0,1.0,37.9786914,118.0,23.7288171,365.0,2.0,0.0957946815089672,90.0,4.81,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,430.0
777,1.0,1.0,1.0,0.0,0.0,52.66666666666666,7.833333333333333,2.0,42.0,1.0,1.0,1.0,0.1333333333333333,0.3373376623376623,0.98,1.0,38.0102975,90.0,23.7281164,7.0,3.0,0.104004329004329,39.0,4.72,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0
778,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,41.0,1.0,1.0,1.0,0.0,0.2666666666666666,0.99,1.0,37.96706861688591,82.0,23.725390210155528,365.0,1.0,0.20450779727095514,6.0,4.83,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,90.0
779,0.0,1.0,1.0,0.0,0.0,75.33333333333333,7.166666666666667,6.0,39.0,1.5,2.0,4.0,0.0697674418604651,-0.05,1.0,0.8,37.9874519,86.0,23.7205457,365.0,1.0,0.2970893141945773,9.0,3.78,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0
780,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,1.0,1.0,1.0,0.0,0.2811111111111111,1.0,1.0,37.98250283874725,82.0,23.762031862565618,1125.0,2.0,0.1733333333333333,3.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,80.0
781,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,40.0,1.0,1.0,2.0,0.0,0.2714285714285714,0.99,1.0,37.9958289,96.0,23.7294696,365.0,1.0,0.1586363636363636,0.0,4.88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,135.0
782,1.0,1.0,1.0,0.0,0.0,102.0,2.75,2.0,47.0,1.0,1.0,1.0,0.0439560439560439,0.3026455026455026,1.0,1.0,37.9652625,91.0,23.725361,365.0,4.0,0.20450779727095514,11.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,90.0
783,1.0,1.0,0.0,0.0,0.0,45.77777777777778,5.777777777777778,3.0,32.0,1.0,1.0,2.0,0.1071428571428571,0.225,1.0,1.0,37.9794557,84.0,23.7353162,60.0,3.0,0.20450779727095514,23.0,4.96,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,195.0
784,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,65.0,2.0,2.0,2.0,0.0,0.4166666666666667,1.0,1.0,37.96836255479251,82.0,23.729495449073784,1125.0,2.0,0.20450779727095514,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,165.0
785,0.0,1.0,1.0,0.0,0.0,47.93939393939394,7.151515151515151,4.0,25.0,1.0,1.0,3.0,0.275,-0.025,1.0,1.0,37.9857834,120.0,23.7296504,60.0,2.0,0.5,88.0,4.75,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,240.0
786,1.0,1.0,1.0,0.0,0.0,85.88235294117646,7.117647058823529,3.0,35.0,1.0,1.0,0.0,0.1847826086956521,0.4333333333333333,1.0,1.0,37.97618758511489,92.0,23.71667231917052,1125.0,1.0,0.3818181818181818,72.0,4.83,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0
787,0.0,1.0,1.0,0.0,0.0,64.3157894736842,7.157894736842105,2.0,22.0,1.0,1.0,1.0,0.1862745098039215,0.375,1.0,1.0,38.01863,102.0,23.74236,365.0,2.0,0.20450779727095514,57.0,4.82,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.0
788,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,54.0,1.0,1.0,2.0,0.0,0.2092803030303029,0.99,1.0,37.97926,79.0,23.7262,365.0,2.0,0.20450779727095514,3.0,4.67,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,215.0
789,1.0,1.0,1.0,0.0,0.0,70.96153846153847,7.423076923076923,6.0,20.0,1.0,2.0,3.0,0.2407407407407407,0.45,1.0,1.0,37.9969768,108.0,23.731423,60.0,2.0,0.20450779727095514,58.0,4.74,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,155.0
790,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,38.0,1.5,1.0,2.0,0.0,0.380952380952381,1.0,1.0,37.9743147,75.0,23.7166672,365.0,1.0,0.0999999999999999,0.0,4.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0
791,0.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,38.0,1.5,1.0,2.0,0.0120481927710843,0.380952380952381,1.0,1.0,37.9743147,83.0,23.7166672,365.0,1.0,0.0999999999999999,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0
792,0.0,1.0,1.0,0.0,0.0,78.25,8.375,4.0,31.0,1.0,2.0,3.0,0.1,0.2625,1.0,1.0,38.0007262,80.0,23.7220885,365.0,2.0,0.0,24.0,4.88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,125.0
793,1.0,1.0,0.0,0.0,0.0,45.0,6.666666666666667,4.0,42.0,1.0,2.0,2.0,0.0947368421052631,0.1348958333333333,0.97,1.0,37.9764951,95.0,23.7316029,365.0,2.0,0.1963235294117647,29.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,250.0
794,1.0,1.0,0.0,0.0,1.0,43.5,2.0,1.0,54.0,1.0,1.0,2.0,0.0229885057471264,0.1782828282828283,0.88,1.0,37.9910695,87.0,23.728957,90.0,3.0,0.2809722222222222,15.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0
795,0.0,1.0,1.0,0.0,0.0,63.73684210526316,7.7894736842105265,2.0,13.0,1.0,1.0,1.0,0.1844660194174757,0.1775,1.0,1.0,38.01204,103.0,23.72656,365.0,2.0,0.20450779727095514,38.0,4.68,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,55.0
796,1.0,1.0,0.0,0.0,0.0,56.45454545454545,7.090909090909091,4.0,40.0,1.0,1.0,2.0,0.2156862745098039,0.2625,0.97,1.0,37.9649585,102.0,23.7252049,365.0,3.0,0.1737076648841354,39.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,185.0
797,1.0,1.0,0.0,0.0,0.0,67.77777777777777,8.037037037037036,3.0,46.0,1.0,1.0,3.0,0.2647058823529412,0.4047619047619047,0.98,1.0,37.9899364,102.0,23.7364273,365.0,3.0,0.20450779727095514,74.0,4.91,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,110.0
798,0.0,1.0,0.0,0.0,0.0,68.0,3.5,3.0,29.0,1.0,1.0,1.0,0.0222222222222222,0.3952380952380953,0.85,1.0,38.00598,90.0,23.74555,365.0,1.0,0.20450779727095514,15.0,4.8,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,95.0
799,1.0,1.0,0.0,0.0,0.0,107.0,7.6,3.0,30.0,1.0,1.0,2.0,0.0515463917525773,0.3014583333333334,0.9,1.0,38.0026438,97.0,23.7434878,365.0,2.0,0.20450779727095514,12.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0
800,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,21.0,1.0,1.0,1.0,0.0,0.5333333333333333,0.99,0.84,37.9788568,83.0,23.7296812,365.0,1.0,0.1031746031746031,0.0,4.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,105.0
801,1.0,1.0,0.0,1.0,0.0,55.96969696969697,7.484848484848484,2.0,52.0,1.0,1.0,1.0,0.2558139534883721,0.2,1.0,1.0,37.96405837943749,129.0,23.720057533751994,30.0,3.0,0.22,79.0,4.94,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,105.0
802,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,14.0,1.0,1.0,1.0,0.0,0.3,0.4,0.0,37.9899488,84.0,23.7495112,365.0,3.0,0.20450779727095514,0.0,4.88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0
803,0.0,1.0,1.0,0.0,0.0,35.5,5.0,4.0,38.0,1.0,2.0,2.0,0.0227272727272727,0.4944805194805194,0.99,0.93,37.970599,88.0,23.7085551,1125.0,1.0,0.1339015151515151,9.0,4.67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,180.0
804,1.0,1.0,1.0,0.0,0.0,72.72727272727273,7.318181818181818,6.0,53.0,1.0,2.0,3.0,0.2340425531914893,0.208080808080808,1.0,1.0,37.9619377,94.0,23.7264038,365.0,1.0,0.1356060606060606,65.0,4.83,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,170.0
805,1.0,1.0,1.0,0.0,0.0,69.36666666666666,5.833333333333333,4.0,11.0,1.0,1.0,2.0,0.2727272727272727,0.2663555194805194,1.0,1.0,37.97520955069204,110.0,23.718123212456703,10.0,1.0,0.20450779727095514,89.0,4.93,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,135.0
806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,0.7,1.0,38.0045095552673,93.0,23.731039297581003,365.0,1.0,0.20450779727095514,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0
807,1.0,1.0,1.0,0.0,0.0,40.66666666666666,7.666666666666667,2.0,29.0,1.5,1.0,1.0,0.058252427184466,0.2133333333333333,1.0,1.0,37.9583618,103.0,23.7227217,1125.0,2.0,0.20450779727095514,17.0,4.94,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,70.0
808,0.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,16.0,1.0,1.0,2.0,0.0135135135135135,0.1583333333333333,1.0,1.0,37.97462610000001,74.0,23.7481708,365.0,1.0,0.4166666666666667,11.0,4.73,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0
809,0.0,1.0,1.0,0.0,0.0,46.86363636363637,6.7727272727272725,3.0,31.0,1.0,1.0,2.0,0.2528735632183908,0.2503367003367003,1.0,1.0,37.98299,87.0,23.71995,60.0,2.0,0.2015151515151515,50.0,4.64,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,70.0
810,0.0,1.0,1.0,0.0,0.0,53.35,8.05,2.0,32.0,1.0,1.0,1.0,0.198019801980198,0.2503367003367003,1.0,1.0,37.98272,101.0,23.72162,60.0,2.0,0.2015151515151515,36.0,4.72,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,40.0
811,0.0,1.0,1.0,0.0,0.0,60.0,4.0,2.0,5.0,0.0,1.0,1.0,0.0112359550561797,-0.0333333333333333,0.7,1.0,37.99854903094211,89.0,23.726457841694355,365.0,1.0,0.20450779727095514,4.0,4.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0
812,1.0,1.0,0.0,0.0,0.0,64.5625,7.5625,6.0,41.0,1.0,2.0,3.0,0.1495327102803738,0.2333333333333333,1.0,1.0,37.98455453138547,107.0,23.715825900435448,365.0,1.0,0.0041666666666666,65.0,4.97,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,280.0
813,0.0,1.0,1.0,0.0,0.0,67.75,7.7,2.0,33.0,1.0,1.0,1.0,0.1834862385321101,0.061734693877551,1.0,1.0,37.9882619,109.0,23.7075686,365.0,2.0,0.0957946815089672,50.0,4.58,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0
814,0.0,1.0,1.0,0.0,0.0,51.0,6.545454545454546,2.0,31.0,1.0,1.0,1.0,0.11,0.061734693877551,1.0,1.0,37.9882619,100.0,23.7075686,365.0,2.0,0.0957946815089672,36.0,4.67,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0
815,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,-0.0333333333333333,0.7,1.0,38.0063003,81.0,23.7285529,365.0,1.0,0.20450779727095514,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,60.0
816,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,22.0,1.0,1.0,1.0,0.0,0.3952380952380953,1.0,1.0,37.9808778,76.0,23.7266147,365.0,1.0,0.20450779727095514,0.0,4.88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,105.0
817,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,24.0,1.0,1.0,1.0,0.0,0.125,1.0,1.0,37.9808778,97.0,23.7266147,365.0,1.0,0.20450779727095514,0.0,4.88,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,105.0
