level,timestamp,model,prediction,real
INFO,2026-01-13 22:13:41,advanced,111.2500,110.0
INFO,2026-01-13 22:13:41,base,139.7525,115.0
INFO,2026-01-13 22:13:41,advanced,114.0500,100.0
INFO,2026-01-13 22:13:41,base,258.8679,235.0
INFO,2026-01-13 22:13:41,base,267.9483,340.0
INFO,2026-01-13 22:13:41,base,176.1235,205.0
INFO,2026-01-13 22:13:41,advanced,189.5000,165.0
INFO,2026-01-13 22:13:41,base,160.0980,120.0
INFO,2026-01-13 22:13:41,advanced,245.8000,320.0
INFO,2026-01-13 22:13:41,advanced,127.3500,105.0
INFO,2026-01-13 22:13:41,advanced,80.7500,70.0
INFO,2026-01-13 22:13:41,advanced,185.0500,95.0
INFO,2026-01-13 22:13:41,base,219.0946,230.0
INFO,2026-01-13 22:13:41,base,267.5391,220.0
INFO,2026-01-13 22:13:41,advanced,116.1500,110.0
INFO,2026-01-13 22:13:41,advanced,254.4500,255.0
INFO,2026-01-13 22:13:41,base,254.0753,180.0
INFO,2026-01-13 22:13:41,base,157.8900,115.0
INFO,2026-01-13 22:13:41,advanced,218.8500,215.0
INFO,2026-01-13 22:13:41,advanced,69.3000,65.0
INFO,2026-01-13 22:13:41,advanced,67.1000,135.0
INFO,2026-01-13 22:13:41,advanced,97.7500,80.0
INFO,2026-01-13 22:13:41,base,124.4842,80.0
INFO,2026-01-13 22:13:41,base,123.6140,105.0
INFO,2026-01-13 22:13:41,base,215.9766,280.0
INFO,2026-01-13 22:13:41,base,119.0747,65.0
INFO,2026-01-13 22:13:41,base,31.9496,55.0
INFO,2026-01-13 22:13:41,advanced,75.5000,55.0
INFO,2026-01-13 22:13:41,advanced,104.3500,70.0
INFO,2026-01-13 22:13:41,advanced,181.8500,155.0
INFO,2026-01-13 22:13:41,base,71.0095,75.0
INFO,2026-01-13 22:13:41,advanced,74.3500,80.0
INFO,2026-01-13 22:13:41,advanced,169.9500,130.0
INFO,2026-01-13 22:13:41,advanced,265.6000,245.0
INFO,2026-01-13 22:13:41,base,194.5133,145.0
INFO,2026-01-13 22:13:41,advanced,61.2500,85.0
INFO,2026-01-13 22:13:41,advanced,232.0500,235.0
INFO,2026-01-13 22:13:41,base,194.0334,265.0
INFO,2026-01-13 22:13:41,advanced,329.4000,380.0
INFO,2026-01-13 22:13:41,base,125.9703,120.0
INFO,2026-01-13 22:13:41,advanced,154.8500,105.0
INFO,2026-01-13 22:13:41,advanced,200.7000,145.0
INFO,2026-01-13 22:13:41,advanced,189.2000,190.0
INFO,2026-01-13 22:13:41,base,127.9826,130.0
INFO,2026-01-13 22:13:41,base,182.9553,255.0
INFO,2026-01-13 22:13:41,advanced,106.2000,115.0
INFO,2026-01-13 22:13:41,advanced,81.5500,80.0
INFO,2026-01-13 22:13:41,base,183.7670,105.0
INFO,2026-01-13 22:13:41,advanced,76.4500,145.0
INFO,2026-01-13 22:13:41,advanced,543.1000,755.0
INFO,2026-01-13 22:13:41,advanced,160.6000,135.0
INFO,2026-01-13 22:13:41,advanced,68.9000,65.0
INFO,2026-01-13 22:13:41,base,132.3857,270.0
INFO,2026-01-13 22:13:41,advanced,191.3000,255.0
INFO,2026-01-13 22:13:41,advanced,252.8500,240.0
INFO,2026-01-13 22:13:41,advanced,132.3000,70.0
INFO,2026-01-13 22:13:41,base,93.1312,60.0
INFO,2026-01-13 22:13:41,advanced,230.0500,230.0
INFO,2026-01-13 22:13:41,base,251.9424,305.0
INFO,2026-01-13 22:13:41,base,193.9805,145.0
INFO,2026-01-13 22:13:41,advanced,276.2000,200.0
INFO,2026-01-13 22:13:41,base,192.9910,230.0
INFO,2026-01-13 22:13:42,advanced,162.2500,175.0
INFO,2026-01-13 22:13:42,base,103.0634,75.0
INFO,2026-01-13 22:13:42,base,161.7624,200.0
INFO,2026-01-13 22:13:42,advanced,219.2000,160.0
INFO,2026-01-13 22:13:42,advanced,112.9000,130.0
INFO,2026-01-13 22:13:42,base,101.0886,130.0
INFO,2026-01-13 22:13:42,base,174.5525,270.0
INFO,2026-01-13 22:13:42,base,166.5251,150.0
INFO,2026-01-13 22:13:42,base,194.0139,185.0
INFO,2026-01-13 22:13:42,advanced,67.4500,55.0
INFO,2026-01-13 22:13:42,base,132.8883,135.0
INFO,2026-01-13 22:13:42,base,133.2960,110.0
INFO,2026-01-13 22:13:42,advanced,80.6500,105.0
INFO,2026-01-13 22:13:42,advanced,97.3000,65.0
INFO,2026-01-13 22:13:42,base,44.8585,150.0
INFO,2026-01-13 22:13:42,advanced,294.1500,270.0
INFO,2026-01-13 22:13:42,advanced,259.8500,165.0
INFO,2026-01-13 22:13:42,base,272.7617,240.0
INFO,2026-01-13 22:13:42,advanced,101.2000,125.0
INFO,2026-01-13 22:13:42,base,191.7872,130.0
INFO,2026-01-13 22:13:42,base,107.2194,100.0
INFO,2026-01-13 22:13:42,advanced,76.6000,60.0
INFO,2026-01-13 22:13:42,advanced,122.4500,110.0
INFO,2026-01-13 22:13:42,advanced,95.7500,75.0
INFO,2026-01-13 22:13:42,advanced,223.9500,155.0
INFO,2026-01-13 22:13:42,base,181.5960,145.0
INFO,2026-01-13 22:13:42,advanced,195.8500,180.0
INFO,2026-01-13 22:13:42,base,117.9202,115.0
INFO,2026-01-13 22:13:42,base,156.5210,160.0
INFO,2026-01-13 22:13:42,base,279.1694,360.0
INFO,2026-01-13 22:13:42,base,217.1233,150.0
INFO,2026-01-13 22:13:42,advanced,151.7500,115.0
INFO,2026-01-13 22:13:42,base,182.9553,255.0
INFO,2026-01-13 22:13:42,advanced,95.7500,75.0
INFO,2026-01-13 22:13:42,advanced,166.5500,165.0
INFO,2026-01-13 22:13:42,base,117.2852,110.0
INFO,2026-01-13 22:13:42,advanced,164.5000,270.0
INFO,2026-01-13 22:13:42,advanced,114.6500,120.0
INFO,2026-01-13 22:13:42,advanced,121.1500,75.0
INFO,2026-01-13 22:13:42,advanced,153.0500,160.0
INFO,2026-01-13 22:13:42,advanced,503.3000,540.0
INFO,2026-01-13 22:13:42,base,289.9223,355.0
INFO,2026-01-13 22:13:42,base,126.3555,85.0
INFO,2026-01-13 22:13:42,base,171.2686,205.0
INFO,2026-01-13 22:13:42,base,163.0081,105.0
INFO,2026-01-13 22:13:42,advanced,69.5000,60.0
INFO,2026-01-13 22:13:42,base,237.2606,255.0
INFO,2026-01-13 22:13:42,base,69.8929,105.0
INFO,2026-01-13 22:13:42,advanced,118.6000,120.0
INFO,2026-01-13 22:13:42,base,217.8823,140.0
INFO,2026-01-13 22:13:42,advanced,155.7500,115.0
INFO,2026-01-13 22:13:42,advanced,301.3500,295.0
INFO,2026-01-13 22:13:42,base,121.9902,130.0
INFO,2026-01-13 22:13:42,base,66.4876,65.0
INFO,2026-01-13 22:13:42,base,108.2753,120.0
INFO,2026-01-13 22:13:42,base,173.8794,345.0
INFO,2026-01-13 22:13:42,advanced,76.0500,105.0
INFO,2026-01-13 22:13:42,base,72.3785,55.0
INFO,2026-01-13 22:13:42,base,239.3820,345.0
INFO,2026-01-13 22:13:42,base,142.2856,210.0
INFO,2026-01-13 22:13:42,advanced,156.1000,210.0
INFO,2026-01-13 22:13:42,advanced,155.2000,170.0
INFO,2026-01-13 22:13:42,base,220.5234,250.0
INFO,2026-01-13 22:13:42,advanced,91.9000,80.0
INFO,2026-01-13 22:13:42,advanced,124.1000,110.0
INFO,2026-01-13 22:13:42,advanced,111.0500,120.0
INFO,2026-01-13 22:13:42,advanced,85.7000,170.0
INFO,2026-01-13 22:13:42,base,77.2763,85.0
INFO,2026-01-13 22:13:42,base,191.4385,230.0
INFO,2026-01-13 22:13:42,base,80.4983,65.0
INFO,2026-01-13 22:13:42,advanced,80.5000,115.0
INFO,2026-01-13 22:13:42,base,276.4608,240.0
INFO,2026-01-13 22:13:42,base,194.6461,140.0
INFO,2026-01-13 22:13:42,advanced,95.4000,85.0
INFO,2026-01-13 22:13:42,advanced,202.6500,270.0
INFO,2026-01-13 22:13:42,advanced,84.2500,120.0
INFO,2026-01-13 22:13:42,base,114.7859,115.0
INFO,2026-01-13 22:13:42,base,142.6715,110.0
INFO,2026-01-13 22:13:42,base,344.9400,490.0
INFO,2026-01-13 22:13:42,base,226.8128,170.0
INFO,2026-01-13 22:13:42,base,55.8629,70.0
INFO,2026-01-13 22:13:42,base,145.9549,130.0
INFO,2026-01-13 22:13:42,advanced,68.3500,95.0
INFO,2026-01-13 22:13:42,advanced,183.3500,205.0
INFO,2026-01-13 22:13:42,advanced,72.9500,65.0
INFO,2026-01-13 22:13:42,advanced,113.6500,65.0
INFO,2026-01-13 22:13:42,base,151.7945,285.0
INFO,2026-01-13 22:13:42,base,90.6692,95.0
INFO,2026-01-13 22:13:42,base,183.6426,120.0
INFO,2026-01-13 22:13:42,advanced,95.4500,80.0
INFO,2026-01-13 22:13:42,base,247.7774,300.0
INFO,2026-01-13 22:13:42,base,140.3036,120.0
INFO,2026-01-13 22:13:42,base,106.3956,55.0
INFO,2026-01-13 22:13:42,base,179.2096,160.0
INFO,2026-01-13 22:13:42,advanced,297.0500,245.0
INFO,2026-01-13 22:13:42,base,203.6107,240.0
INFO,2026-01-13 22:13:42,advanced,80.9500,65.0
INFO,2026-01-13 22:13:42,base,58.9859,115.0
INFO,2026-01-13 22:13:42,advanced,206.4500,135.0
INFO,2026-01-13 22:13:42,advanced,75.5000,95.0
INFO,2026-01-13 22:13:42,advanced,248.9000,165.0
INFO,2026-01-13 22:13:42,base,192.5902,215.0
INFO,2026-01-13 22:13:42,base,118.0151,110.0
INFO,2026-01-13 22:13:42,base,115.9074,80.0
INFO,2026-01-13 22:13:42,base,124.9013,115.0
INFO,2026-01-13 22:13:42,advanced,37.6000,40.0
INFO,2026-01-13 22:13:42,base,92.7694,85.0
INFO,2026-01-13 22:13:42,base,396.8718,600.0
INFO,2026-01-13 22:13:42,base,155.6100,180.0
INFO,2026-01-13 22:13:42,advanced,231.4500,245.0
INFO,2026-01-13 22:13:42,advanced,165.2000,150.0
INFO,2026-01-13 22:13:42,advanced,190.6500,180.0
INFO,2026-01-13 22:13:42,base,144.8944,175.0
INFO,2026-01-13 22:13:42,base,247.7774,300.0
INFO,2026-01-13 22:13:42,advanced,156.6000,185.0
INFO,2026-01-13 22:13:42,advanced,292.3500,300.0
INFO,2026-01-13 22:13:42,base,235.4513,190.0
INFO,2026-01-13 22:13:42,advanced,37.6000,40.0
INFO,2026-01-13 22:13:42,base,91.4838,105.0
INFO,2026-01-13 22:13:42,advanced,76.4500,75.0
INFO,2026-01-13 22:13:42,base,182.3498,255.0
INFO,2026-01-13 22:13:42,base,71.0843,55.0
INFO,2026-01-13 22:13:42,base,221.8324,275.0
INFO,2026-01-13 22:13:42,base,192.5422,180.0
INFO,2026-01-13 22:13:42,advanced,222.5000,215.0
INFO,2026-01-13 22:13:42,advanced,67.8500,135.0
INFO,2026-01-13 22:13:42,base,80.6281,65.0
INFO,2026-01-13 22:13:42,base,157.5276,165.0
INFO,2026-01-13 22:13:42,base,536.4401,335.0
INFO,2026-01-13 22:13:42,advanced,245.8000,170.0
INFO,2026-01-13 22:13:42,base,128.6150,90.0
INFO,2026-01-13 22:13:42,base,182.9233,165.0
INFO,2026-01-13 22:13:42,base,115.2155,130.0
INFO,2026-01-13 22:13:42,advanced,99.7000,95.0
INFO,2026-01-13 22:13:42,base,173.9034,195.0
INFO,2026-01-13 22:13:42,base,171.5185,175.0
INFO,2026-01-13 22:13:42,advanced,99.0500,90.0
INFO,2026-01-13 22:13:42,advanced,184.0500,175.0
INFO,2026-01-13 22:13:42,advanced,118.6000,120.0
INFO,2026-01-13 22:13:42,advanced,210.4000,280.0
INFO,2026-01-13 22:13:42,base,118.6190,90.0
INFO,2026-01-13 22:13:42,advanced,251.1000,195.0
INFO,2026-01-13 22:13:42,advanced,152.2000,110.0
INFO,2026-01-13 22:13:42,advanced,221.6000,140.0
INFO,2026-01-13 22:13:42,advanced,63.7000,120.0
INFO,2026-01-13 22:13:42,advanced,223.4500,235.0
INFO,2026-01-13 22:13:42,advanced,171.1000,105.0
INFO,2026-01-13 22:13:42,advanced,101.3500,80.0
INFO,2026-01-13 22:13:42,advanced,66.9000,140.0
INFO,2026-01-13 22:13:42,advanced,120.1500,120.0
INFO,2026-01-13 22:13:42,advanced,80.7500,85.0
INFO,2026-01-13 22:13:42,advanced,79.7500,80.0
INFO,2026-01-13 22:13:42,advanced,69.4000,90.0
INFO,2026-01-13 22:13:43,base,81.8791,85.0
INFO,2026-01-13 22:13:43,advanced,158.6000,115.0
INFO,2026-01-13 22:13:43,advanced,245.6000,275.0
INFO,2026-01-13 22:13:43,base,161.6211,135.0
INFO,2026-01-13 22:13:43,advanced,130.7500,175.0
INFO,2026-01-13 22:13:43,base,133.4934,145.0
INFO,2026-01-13 22:13:43,advanced,65.2000,85.0
INFO,2026-01-13 22:13:43,advanced,107.4500,175.0
INFO,2026-01-13 22:13:43,base,269.7861,220.0
INFO,2026-01-13 22:13:43,base,231.0129,220.0
INFO,2026-01-13 22:13:43,base,180.4314,155.0
INFO,2026-01-13 22:13:43,base,123.2170,150.0
INFO,2026-01-13 22:13:43,base,170.5199,160.0
INFO,2026-01-13 22:13:43,advanced,143.5500,105.0
INFO,2026-01-13 22:13:43,advanced,143.0000,145.0
INFO,2026-01-13 22:13:43,base,129.0081,120.0
INFO,2026-01-13 22:13:43,base,119.4439,140.0
INFO,2026-01-13 22:13:43,base,118.2260,110.0
INFO,2026-01-13 22:13:43,base,254.1603,300.0
INFO,2026-01-13 22:13:43,base,238.8334,225.0
INFO,2026-01-13 22:13:43,advanced,174.1000,255.0
INFO,2026-01-13 22:13:43,base,105.2431,110.0
INFO,2026-01-13 22:13:43,advanced,77.4000,60.0
INFO,2026-01-13 22:13:43,advanced,162.7000,195.0
INFO,2026-01-13 22:13:43,base,100.0408,80.0
INFO,2026-01-13 22:13:43,advanced,239.9500,310.0
INFO,2026-01-13 22:13:43,base,233.7069,200.0
INFO,2026-01-13 22:13:43,base,119.3598,115.0
INFO,2026-01-13 22:13:43,base,108.2753,120.0
INFO,2026-01-13 22:13:43,advanced,358.8500,390.0
INFO,2026-01-13 22:13:43,base,135.7958,175.0
INFO,2026-01-13 22:13:43,advanced,76.4500,75.0
INFO,2026-01-13 22:13:43,base,147.2139,120.0
INFO,2026-01-13 22:13:43,advanced,29.8000,25.0
INFO,2026-01-13 22:13:43,base,108.2016,60.0
INFO,2026-01-13 22:13:43,advanced,195.3500,150.0
INFO,2026-01-13 22:13:43,advanced,194.8500,175.0
INFO,2026-01-13 22:13:43,base,113.3019,120.0
INFO,2026-01-13 22:13:43,advanced,79.3000,75.0
INFO,2026-01-13 22:13:43,advanced,233.4500,160.0
INFO,2026-01-13 22:13:43,base,106.7350,80.0
INFO,2026-01-13 22:13:43,base,113.0140,135.0
INFO,2026-01-13 22:13:43,base,128.3218,100.0
INFO,2026-01-13 22:13:43,advanced,315.4500,300.0
INFO,2026-01-13 22:13:43,advanced,108.3500,90.0
INFO,2026-01-13 22:13:43,advanced,95.0500,80.0
INFO,2026-01-13 22:13:43,base,100.1579,140.0
INFO,2026-01-13 22:13:43,advanced,142.8000,125.0
INFO,2026-01-13 22:13:43,advanced,191.5500,235.0
INFO,2026-01-13 22:13:43,base,200.1292,165.0
INFO,2026-01-13 22:13:43,base,145.2592,170.0
INFO,2026-01-13 22:13:43,advanced,81.6000,60.0
INFO,2026-01-13 22:13:43,advanced,90.8000,100.0
INFO,2026-01-13 22:13:43,advanced,457.9500,410.0
INFO,2026-01-13 22:13:43,base,87.5903,75.0
INFO,2026-01-13 22:13:43,advanced,76.4500,60.0
INFO,2026-01-13 22:13:43,base,152.3716,140.0
INFO,2026-01-13 22:13:43,advanced,77.7500,75.0
INFO,2026-01-13 22:13:43,advanced,161.9000,160.0
INFO,2026-01-13 22:13:43,advanced,73.0500,75.0
INFO,2026-01-13 22:13:43,base,413.5975,320.0
INFO,2026-01-13 22:13:43,advanced,152.2500,180.0
INFO,2026-01-13 22:13:43,base,216.1677,255.0
INFO,2026-01-13 22:13:43,advanced,150.5000,115.0
INFO,2026-01-13 22:13:43,advanced,105.6000,115.0
INFO,2026-01-13 22:13:43,advanced,60.8500,70.0
INFO,2026-01-13 22:13:43,advanced,70.0500,55.0
INFO,2026-01-13 22:13:43,advanced,384.1000,340.0
INFO,2026-01-13 22:13:43,base,179.9043,205.0
INFO,2026-01-13 22:13:43,advanced,67.4500,70.0
INFO,2026-01-13 22:13:43,base,69.8929,105.0
INFO,2026-01-13 22:13:43,base,344.4614,360.0
INFO,2026-01-13 22:13:43,base,144.6330,250.0
INFO,2026-01-13 22:13:43,advanced,150.7500,160.0
INFO,2026-01-13 22:13:43,base,224.1130,150.0
INFO,2026-01-13 22:13:43,base,151.1393,165.0
INFO,2026-01-13 22:13:43,base,197.5502,145.0
INFO,2026-01-13 22:13:43,base,91.0143,55.0
INFO,2026-01-13 22:13:43,base,127.2288,105.0
INFO,2026-01-13 22:13:43,base,116.9262,80.0
INFO,2026-01-13 22:13:43,advanced,124.0500,135.0
INFO,2026-01-13 22:13:43,base,282.6731,195.0
INFO,2026-01-13 22:13:43,advanced,173.6000,165.0
INFO,2026-01-13 22:13:43,advanced,70.4500,80.0
INFO,2026-01-13 22:13:43,advanced,116.2500,120.0
INFO,2026-01-13 22:13:43,base,155.6100,180.0
INFO,2026-01-13 22:13:43,base,155.2323,195.0
INFO,2026-01-13 22:13:43,advanced,124.4500,100.0
INFO,2026-01-13 22:13:43,advanced,144.7000,150.0
INFO,2026-01-13 22:13:43,base,132.8883,135.0
INFO,2026-01-13 22:13:43,advanced,60.9000,65.0
INFO,2026-01-13 22:13:43,base,121.7587,115.0
INFO,2026-01-13 22:13:43,base,188.4574,125.0
INFO,2026-01-13 22:13:43,base,195.5600,165.0
INFO,2026-01-13 22:13:43,advanced,152.3000,105.0
INFO,2026-01-13 22:13:43,advanced,454.0500,440.0
INFO,2026-01-13 22:13:43,advanced,153.0000,265.0
INFO,2026-01-13 22:13:43,base,151.4965,110.0
INFO,2026-01-13 22:13:43,base,163.6998,155.0
INFO,2026-01-13 22:13:43,base,109.2848,140.0
INFO,2026-01-13 22:13:43,advanced,68.5500,135.0
INFO,2026-01-13 22:13:43,base,264.5777,335.0
INFO,2026-01-13 22:13:43,base,108.2016,60.0
INFO,2026-01-13 22:13:43,advanced,124.3500,145.0
INFO,2026-01-13 22:13:43,advanced,73.4000,85.0
INFO,2026-01-13 22:13:43,base,244.9665,335.0
INFO,2026-01-13 22:13:43,base,184.8366,230.0
INFO,2026-01-13 22:13:43,base,144.6134,85.0
INFO,2026-01-13 22:13:43,advanced,145.4500,150.0
INFO,2026-01-13 22:13:43,base,179.8408,160.0
INFO,2026-01-13 22:13:43,base,162.5194,165.0
INFO,2026-01-13 22:13:43,advanced,372.3000,355.0
INFO,2026-01-13 22:13:43,advanced,264.0000,255.0
INFO,2026-01-13 22:13:43,advanced,76.0000,85.0
INFO,2026-01-13 22:13:43,base,104.8016,80.0
INFO,2026-01-13 22:13:43,advanced,290.1000,290.0
INFO,2026-01-13 22:13:43,advanced,67.7500,40.0
INFO,2026-01-13 22:13:43,base,144.9819,110.0
INFO,2026-01-13 22:13:43,advanced,77.0500,120.0
INFO,2026-01-13 22:13:43,base,283.6747,275.0
INFO,2026-01-13 22:13:43,advanced,126.5000,170.0
INFO,2026-01-13 22:13:43,base,219.7098,170.0
INFO,2026-01-13 22:13:43,advanced,68.1500,55.0
INFO,2026-01-13 22:13:43,base,170.1781,180.0
INFO,2026-01-13 22:13:43,advanced,284.2000,230.0
INFO,2026-01-13 22:13:43,advanced,330.5500,285.0
INFO,2026-01-13 22:13:43,base,283.1045,370.0
INFO,2026-01-13 22:13:43,base,112.4080,105.0
INFO,2026-01-13 22:13:43,advanced,386.5000,285.0
INFO,2026-01-13 22:13:43,advanced,264.8500,255.0
INFO,2026-01-13 22:13:43,advanced,136.9500,200.0
INFO,2026-01-13 22:13:43,base,125.9703,120.0
INFO,2026-01-13 22:13:43,advanced,209.0500,210.0
INFO,2026-01-13 22:13:43,advanced,175.2000,280.0
INFO,2026-01-13 22:13:43,base,199.6429,145.0
INFO,2026-01-13 22:13:43,base,194.2667,230.0
INFO,2026-01-13 22:13:43,advanced,456.9000,280.0
INFO,2026-01-13 22:13:43,base,67.8792,80.0
INFO,2026-01-13 22:13:43,advanced,285.7500,315.0
INFO,2026-01-13 22:13:43,base,191.1255,200.0
INFO,2026-01-13 22:13:43,advanced,72.4500,80.0
INFO,2026-01-13 22:13:43,advanced,185.0000,165.0
INFO,2026-01-13 22:13:43,base,80.7486,100.0
INFO,2026-01-13 22:13:43,base,95.9724,95.0
INFO,2026-01-13 22:13:43,advanced,116.8000,145.0
INFO,2026-01-13 22:13:43,base,66.1976,50.0
INFO,2026-01-13 22:13:43,advanced,233.7500,240.0
INFO,2026-01-13 22:13:43,base,100.0160,105.0
INFO,2026-01-13 22:13:43,base,180.8364,215.0
INFO,2026-01-13 22:13:43,base,182.3498,255.0
INFO,2026-01-13 22:13:43,base,101.4887,115.0
INFO,2026-01-13 22:13:43,base,115.0607,110.0
INFO,2026-01-13 22:13:43,base,221.9620,165.0
INFO,2026-01-13 22:13:43,advanced,244.3500,230.0
INFO,2026-01-13 22:13:43,base,75.1527,45.0
INFO,2026-01-13 22:13:44,advanced,244.3500,235.0
INFO,2026-01-13 22:13:44,base,135.5247,145.0
INFO,2026-01-13 22:13:44,advanced,260.5500,250.0
INFO,2026-01-13 22:13:44,base,81.8791,85.0
INFO,2026-01-13 22:13:44,advanced,127.7000,125.0
INFO,2026-01-13 22:13:44,advanced,73.8500,65.0
INFO,2026-01-13 22:13:44,base,144.1025,115.0
INFO,2026-01-13 22:13:44,advanced,124.3500,145.0
INFO,2026-01-13 22:13:44,base,281.8963,200.0
INFO,2026-01-13 22:13:44,base,117.0795,220.0
INFO,2026-01-13 22:13:44,base,227.5518,170.0
INFO,2026-01-13 22:13:44,base,106.7299,95.0
INFO,2026-01-13 22:13:44,advanced,119.4500,120.0
INFO,2026-01-13 22:13:44,base,273.9511,380.0
INFO,2026-01-13 22:13:44,base,104.6532,215.0
INFO,2026-01-13 22:13:44,advanced,120.6500,110.0
INFO,2026-01-13 22:13:44,advanced,130.7500,175.0
INFO,2026-01-13 22:13:44,advanced,202.9000,195.0
INFO,2026-01-13 22:13:44,advanced,236.7500,155.0
INFO,2026-01-13 22:13:44,advanced,263.1000,220.0
INFO,2026-01-13 22:13:44,advanced,247.1000,265.0
INFO,2026-01-13 22:13:44,advanced,218.8500,215.0
INFO,2026-01-13 22:13:44,base,180.6099,135.0
INFO,2026-01-13 22:13:44,advanced,110.8500,110.0
INFO,2026-01-13 22:13:44,advanced,84.2500,120.0
INFO,2026-01-13 22:13:44,advanced,159.4500,280.0
INFO,2026-01-13 22:13:44,base,150.6906,170.0
INFO,2026-01-13 22:13:44,base,221.1835,265.0
INFO,2026-01-13 22:13:44,base,41.3122,170.0
INFO,2026-01-13 22:13:44,advanced,116.0500,110.0
INFO,2026-01-13 22:13:44,base,100.7745,120.0
INFO,2026-01-13 22:13:44,advanced,122.0500,95.0
INFO,2026-01-13 22:13:44,advanced,90.8000,100.0
INFO,2026-01-13 22:13:44,base,104.6532,215.0
INFO,2026-01-13 22:13:44,base,157.4851,265.0
INFO,2026-01-13 22:13:44,base,73.6321,55.0
INFO,2026-01-13 22:13:44,advanced,83.4500,80.0
INFO,2026-01-13 22:13:44,advanced,272.1000,170.0
INFO,2026-01-13 22:13:44,base,194.5133,145.0
INFO,2026-01-13 22:13:44,base,94.7199,85.0
INFO,2026-01-13 22:13:44,base,139.9189,160.0
INFO,2026-01-13 22:13:44,base,109.0655,90.0
INFO,2026-01-13 22:13:44,advanced,274.2500,270.0
INFO,2026-01-13 22:13:44,base,199.3271,260.0
INFO,2026-01-13 22:13:44,advanced,117.2500,75.0
INFO,2026-01-13 22:13:44,advanced,216.5500,230.0
INFO,2026-01-13 22:13:44,advanced,74.3000,85.0
INFO,2026-01-13 22:13:44,advanced,189.2000,190.0
INFO,2026-01-13 22:13:44,advanced,108.7000,175.0
INFO,2026-01-13 22:13:44,base,129.0081,120.0
INFO,2026-01-13 22:13:44,base,204.7329,425.0
INFO,2026-01-13 22:13:44,base,185.9776,240.0
INFO,2026-01-13 22:13:44,base,187.1819,225.0
INFO,2026-01-13 22:13:44,advanced,204.5500,230.0
INFO,2026-01-13 22:13:44,advanced,242.5000,270.0
INFO,2026-01-13 22:13:44,base,250.1406,325.0
INFO,2026-01-13 22:13:44,base,101.4303,80.0
INFO,2026-01-13 22:13:44,advanced,216.2000,170.0
INFO,2026-01-13 22:13:44,base,152.5568,135.0
INFO,2026-01-13 22:13:44,base,126.3053,205.0
INFO,2026-01-13 22:13:44,base,86.4551,80.0
INFO,2026-01-13 22:13:44,advanced,83.7500,75.0
INFO,2026-01-13 22:13:44,advanced,112.9000,115.0
INFO,2026-01-13 22:13:44,base,161.7759,105.0
INFO,2026-01-13 22:13:44,base,37.8327,140.0
INFO,2026-01-13 22:13:44,base,144.1025,115.0
INFO,2026-01-13 22:13:44,advanced,160.1500,120.0
INFO,2026-01-13 22:13:44,base,68.5333,145.0
INFO,2026-01-13 22:13:44,base,182.6171,175.0
INFO,2026-01-13 22:13:44,advanced,119.9500,120.0
INFO,2026-01-13 22:13:44,advanced,317.2000,550.0
INFO,2026-01-13 22:13:44,advanced,91.6000,85.0
INFO,2026-01-13 22:13:44,advanced,75.5500,80.0
INFO,2026-01-13 22:13:44,base,111.0295,110.0
INFO,2026-01-13 22:13:44,base,185.1593,165.0
INFO,2026-01-13 22:13:44,base,93.1017,60.0
INFO,2026-01-13 22:13:44,advanced,192.6500,240.0
INFO,2026-01-13 22:13:44,base,242.3601,375.0
INFO,2026-01-13 22:13:44,base,141.9499,145.0
INFO,2026-01-13 22:13:44,advanced,186.3500,115.0
INFO,2026-01-13 22:13:44,advanced,134.5000,125.0
INFO,2026-01-13 22:13:44,base,292.8455,185.0
INFO,2026-01-13 22:13:44,advanced,104.7500,110.0
INFO,2026-01-13 22:13:44,base,97.0803,105.0
INFO,2026-01-13 22:13:44,base,89.7138,115.0
INFO,2026-01-13 22:13:44,base,209.3220,185.0
INFO,2026-01-13 22:13:44,base,208.6385,280.0
INFO,2026-01-13 22:13:44,base,68.5333,145.0
INFO,2026-01-13 22:13:44,base,23.5253,100.0
INFO,2026-01-13 22:13:44,advanced,247.3500,185.0
INFO,2026-01-13 22:13:44,base,465.0201,550.0
INFO,2026-01-13 22:13:44,advanced,165.8000,130.0
INFO,2026-01-13 22:13:44,base,179.0583,125.0
INFO,2026-01-13 22:13:44,base,124.9016,80.0
INFO,2026-01-13 22:13:44,base,146.7388,165.0
INFO,2026-01-13 22:13:44,base,58.4377,135.0
INFO,2026-01-13 22:13:44,base,255.8254,225.0
INFO,2026-01-13 22:13:44,base,124.8247,110.0
INFO,2026-01-13 22:13:44,base,266.8548,300.0
INFO,2026-01-13 22:13:44,base,118.6190,90.0
INFO,2026-01-13 22:13:44,advanced,146.3500,285.0
INFO,2026-01-13 22:13:44,base,78.6508,70.0
INFO,2026-01-13 22:13:44,base,218.8119,260.0
INFO,2026-01-13 22:13:44,base,254.1603,300.0
INFO,2026-01-13 22:13:44,base,140.1271,110.0
INFO,2026-01-13 22:13:44,base,112.6114,115.0
INFO,2026-01-13 22:13:44,advanced,115.8500,75.0
INFO,2026-01-13 22:13:44,base,156.9370,110.0
INFO,2026-01-13 22:13:44,advanced,198.4000,210.0
INFO,2026-01-13 22:13:44,advanced,162.8000,295.0
INFO,2026-01-13 22:13:44,base,267.5391,220.0
INFO,2026-01-13 22:13:44,base,182.5986,240.0
